onset	duration	trial_type	fixdur	fixrank
12.485	0	targetsD3	200	4
13.917	0	targetsT3	118	9
14.919	0	targetsT3	320	12
16.307	0	targetsT3	732	17
34.111	0	targetsT1	222	16
69.125	0	targetsT2	418	1
72.687	0	targetsT2	406	13
90.425	0	targetsT2	250	13
91.323	0	targetsT2	206	16
103.055	0	targetsT2	274	7
105.057	0	targetsD2	282	13
105.847	0	targetsT2	522	16
122.009	0	targetsT1	178	14
153.253	0	targetsD3	220	4
154.715	0	targetsT3	244	9
155.873	0	targetsT3	512	13
157.429	0	targetsD3	290	17
169.745	0	targetsT1	668	1
185.553	0	targetsD2	262	1
186.093	0	targetsT2	216	3
187.457	0	targetsD2	516	7
189.273	0	targetsD2	280	12
189.573	0	targetsD2	258	13
190.431	0	targetsD2	216	16
190.659	0	targetsD2	246	17
225.665	0	targetsD2	164	3
227.165	0	targetsD2	256	7
228.799	0	targetsT2	234	12
229.065	0	targetsT2	600	13
230.047	0	targetsD2	266	16
244.091	0	targetsT2	342	7
246.067	0	targetsD2	454	13
247.665	0	targetsT2	222	17
278.131	0	targetsT3	762	4
279.739	0	targetsT3	310	7
280.589	0	targetsD3	290	9
280.899	0	targetsD3	678	10
296.295	0	targetsT1	206	7
328.583	0	targetsD1	310	1
330.355	0	targetsD1	174	7
332.595	0	targetsD1	188	14
333.077	0	targetsD1	284	16
333.393	0	targetsD1	282	17
346.455	0	targetsT3	234	2
347.065	0	targetsD3	206	4
347.607	0	targetsT3	362	6
349.293	0	targetsT3	436	11
358.193	0	targetsD3	346	2
358.853	0	targetsT3	194	4
359.449	0	targetsD3	240	6
359.713	0	targetsD3	270	7
360.535	0	targetsD3	184	9
360.749	0	targetsT3	224	10
360.993	0	targetsD3	304	11
361.321	0	targetsD3	246	12
361.601	0	targetsD3	264	13
362.435	0	targetsD3	228	16
373.951	0	targetsT3	204	4
377.857	0	targetsT3	252	16
409.079	0	targetsT1	268	17
