onset	duration	trial_type	fixdur	fixrank
12.429	0	targetsT3	374	12
13.457	0	targetsT3	252	15
27.225	0	targetsD1	62	2
46.065	0	targetsT1	228	6
63.041	0	targetsT1	672	2
64.849	0	targetsD1	284	6
67.787	0	targetsD1	368	15
68.517	0	targetsD1	252	17
83.489	0	targetsT1	366	17
99.869	0	targetsT2	538	13
102.511	0	targetsT2	418	20
111.013	0	targetsT3	604	2
111.685	0	targetsD3	284	3
112.001	0	targetsD3	268	4
112.291	0	targetsD3	198	5
112.509	0	targetsD3	282	6
112.811	0	targetsD3	226	7
113.397	0	targetsD3	272	9
114.267	0	targetsD3	284	12
114.571	0	targetsT3	382	13
115.297	0	targetsD3	378	15
116.037	0	targetsD3	302	17
116.363	0	targetsD3	292	18
116.695	0	targetsT3	238	19
116.955	0	targetsD3	396	20
134.879	0	targetsT3	614	17
135.791	0	targetsT3	424	19
150.551	0	targetsT2	452	13
151.283	0	targetsT2	508	15
166.159	0	targetsT1	430	15
181.183	0	targetsT3	654	6
181.887	0	targetsD3	248	7
182.439	0	targetsT3	360	9
183.401	0	targetsD3	216	12
185.057	0	targetsT3	440	18
185.527	0	targetsD3	252	19
195.911	0	targetsD3	302	2
196.557	0	targetsT3	416	4
197.611	0	targetsT3	550	7
199.249	0	targetsT3	402	12
199.685	0	targetsD3	240	13
210.703	0	targetsT2	176	1
211.309	0	targetsT2	218	3
214.203	0	targetsT2	280	13
214.933	0	targetsD2	240	15
215.871	0	targetsD2	280	18
216.189	0	targetsD2	238	19
216.449	0	targetsD2	448	20
229.763	0	targetsT2	612	3
230.725	0	targetsT2	576	5
233.389	0	targetsD2	272	13
276.265	0	targetsD2	314	1
276.887	0	targetsD2	672	3
277.939	0	targetsD2	336	5
278.641	0	targetsD2	282	7
280.433	0	targetsD2	298	13
281.905	0	targetsT2	508	18
291.763	0	targetsT3	236	3
292.525	0	targetsT3	256	5
293.143	0	targetsT3	230	7
296.607	0	targetsD3	500	19
297.157	0	targetsT3	436	20
359.453	0	targetsD2	274	3
360.703	0	targetsT2	298	7
362.601	0	targetsD2	188	13
364.315	0	targetsT2	270	19
