onset	duration	trial_type	fixdur	fixrank
12.713	0	targetsT1	840	3
27.341	0	targetsD3	250	2
27.867	0	targetsD3	258	4
28.161	0	targetsD3	262	5
28.461	0	targetsT3	584	6
29.077	0	targetsT3	238	7
29.615	0	targetsT3	288	9
30.527	0	targetsD3	254	12
31.095	0	targetsD3	186	14
31.301	0	targetsD3	228	15
73.741	0	targetsT2	510	3
74.281	0	targetsT2	550	4
111.117	0	targetsT1	276	3
111.407	0	targetsD1	470	4
141.273	0	targetsD2	296	4
142.833	0	targetsT2	256	9
143.259	0	targetsD2	324	11
143.601	0	targetsD2	302	12
144.553	0	targetsT2	212	15
159.659	0	targetsD2	224	3
159.901	0	targetsD2	296	4
160.215	0	targetsD2	214	5
161.347	0	targetsD2	190	9
161.933	0	targetsT2	458	11
162.427	0	targetsT2	516	12
163.523	0	targetsD2	342	15
164.917	0	targetsD2	294	19
174.917	0	targetsD1	324	3
176.917	0	targetsT1	404	9
208.127	0	targetsT3	254	4
211.161	0	targetsD3	258	14
212.055	0	targetsT3	230	17
212.869	0	targetsT3	536	19
226.129	0	targetsT3	348	12
226.829	0	targetsD3	284	14
228.233	0	targetsT3	412	18
243.705	0	targetsT1	538	7
258.765	0	targetsT2	510	4
259.327	0	targetsT2	498	5
261.393	0	targetsD2	286	11
274.723	0	targetsT3	532	6
275.287	0	targetsD3	256	7
275.819	0	targetsD3	270	9
277.201	0	targetsT3	354	14
277.573	0	targetsT3	264	15
303.467	0	targetsT1	600	8
317.341	0	targetsD1	286	3
317.671	0	targetsT1	302	4
318.781	0	targetsD1	228	7
319.049	0	targetsD1	238	8
319.311	0	targetsD1	206	9
350.975	0	targetsD3	242	6
351.235	0	targetsT3	612	7
353.743	0	targetsT3	246	14
354.777	0	targetsD3	228	17
355.023	0	targetsD3	280	18
355.359	0	targetsD3	220	19
369.985	0	targetsT2	610	11
372.679	0	targetsT2	536	19
386.477	0	targetsT3	616	2
387.723	0	targetsT3	300	5
388.041	0	targetsD3	444	6
388.549	0	targetsD3	250	7
390.675	0	targetsT3	540	14
