onset	duration	trial_type	fixdur	fixrank
13.874	0	targetsT3	382	2
14.916	0	targetsT3	564	5
15.944	0	targetsD3	264	7
17.088	0	targetsD3	228	11
17.962	0	targetsD3	218	14
34.234	0	targetsT1	442	15
45.95	0	targetsT1	614	4
78.408	0	targetsD3	422	1
78.884	0	targetsD3	286	2
79.192	0	targetsD3	288	3
79.5	0	targetsD3	248	4
79.772	0	targetsT3	520	5
80.622	0	targetsT3	524	7
81.738	0	targetsT3	528	10
126.762	0	targetsD3	290	5
127.344	0	targetsD3	342	7
128.364	0	targetsD3	252	10
128.646	0	targetsD3	224	11
129.39	0	targetsT3	136	14
130.588	0	targetsT3	504	18
142.318	0	targetsD3	248	5
144.262	0	targetsT3	512	11
146.842	0	targetsD3	300	18
161.574	0	targetsT2	488	5
163.278	0	targetsT2	466	10
182.324	0	targetsT1	382	6
210.99	0	targetsD2	298	5
214.114	0	targetsT2	646	16
215.82	0	targetsT2	340	19
230.928	0	targetsD3	256	5
231.502	0	targetsT3	290	7
232.932	0	targetsT3	254	11
243.516	0	targetsT3	150	1
244.242	0	targetsT3	212	3
244.486	0	targetsT3	408	4
244.914	0	targetsT3	598	5
260.02	0	targetsT1	548	9
289.492	0	targetsT2	342	8
291.318	0	targetsT2	488	14
308.012	0	targetsD1	172	14
309.646	0	targetsT1	274	19
335.828	0	targetsD1	232	4
336.348	0	targetsD1	266	6
337.146	0	targetsD1	260	9
338.566	0	targetsT1	268	14
338.886	0	targetsD1	354	15
340.454	0	targetsD1	248	19
353.486	0	targetsT2	264	8
354.314	0	targetsT2	278	10
354.892	0	targetsT2	552	12
366.73	0	targetsT2	604	1
368.388	0	targetsT2	356	5
369.594	0	targetsD2	248	8
370.152	0	targetsD2	286	10
370.716	0	targetsD2	256	12
371.416	0	targetsD2	314	14
372.082	0	targetsD2	306	16
372.412	0	targetsD2	284	17
373.038	0	targetsD2	320	19
373.392	0	targetsD2	306	20
384.918	0	targetsD2	194	1
385.916	0	targetsD2	242	5
386.746	0	targetsD2	280	8
387.382	0	targetsD2	244	10
389.386	0	targetsT2	380	17
390.546	0	targetsT2	528	20
