onset	duration	trial_type	fixdur	fixrank
16.182	0	targetsT1	170	14
16.596	0	targetsT1	340	16
30.052	0	targetsD2	264	2
30.634	0	targetsD2	258	4
31.214	0	targetsT2	466	6
32.286	0	targetsD2	226	9
32.56	0	targetsD2	258	10
32.836	0	targetsT2	400	11
33.28	0	targetsD2	258	12
34.172	0	targetsD2	214	15
35.482	0	targetsD2	306	20
47.078	0	targetsT1	508	13
63.26	0	targetsD1	366	3
64.874	0	targetsD1	212	8
65.436	0	targetsD1	230	10
66.222	0	targetsD1	314	13
66.556	0	targetsD1	246	14
66.856	0	targetsT1	286	15
67.162	0	targetsD1	362	16
81.08	0	targetsT2	486	2
82.462	0	targetsD2	280	6
83.896	0	targetsD2	266	11
85.018	0	targetsT2	516	15
98.892	0	targetsD3	142	1
99.652	0	targetsT3	478	4
103.294	0	targetsT3	450	15
104.78	0	targetsD3	276	19
105.088	0	targetsT3	442	20
118.174	0	targetsT2	212	9
118.42	0	targetsT2	558	10
132.268	0	targetsT1	628	10
163.872	0	targetsT1	454	3
167.564	0	targetsD1	262	15
181.78	0	targetsT3	180	1
182.372	0	targetsT3	258	3
187.246	0	targetsT3	264	19
214.102	0	targetsT2	266	4
216.856	0	targetsT2	234	12
219.176	0	targetsD2	314	19
256.468	0	targetsD3	78	1
256.822	0	targetsD3	356	3
257.234	0	targetsD3	226	4
259.414	0	targetsT3	264	12
259.722	0	targetsT3	520	13
260.294	0	targetsD3	264	14
260.582	0	targetsD3	292	15
260.91	0	targetsD3	360	16
261.9	0	targetsD3	290	19
280.132	0	targetsT2	256	19
280.408	0	targetsT2	520	20
293.684	0	targetsT3	148	1
295.324	0	targetsT3	698	7
298.502	0	targetsT3	578	17
299.452	0	targetsT3	174	19
299.644	0	targetsD3	356	20
330.932	0	targetsD3	292	1
331.246	0	targetsD3	244	2
331.512	0	targetsD3	244	3
331.778	0	targetsD3	182	4
332.792	0	targetsD3	236	7
334.152	0	targetsD3	286	12
334.458	0	targetsD3	244	13
334.756	0	targetsT3	384	14
335.176	0	targetsD3	284	15
335.494	0	targetsT3	262	16
335.786	0	targetsD3	110	17
376.424	0	targetsT3	400	1
376.862	0	targetsT3	284	2
377.168	0	targetsT3	276	3
377.466	0	targetsT3	220	4
380.524	0	targetsT3	232	15
395.578	0	targetsT1	226	8
