onset	duration	trial_type	fixdur	fixrank
11.155	0	targetsD1	310	5
14.591	0	targetsT1	252	17
27.631	0	targetsT2	564	11
30.465	0	targetsD2	308	18
31.477	0	targetsT2	454	21
41.357	0	targetsT2	320	3
42.001	0	targetsT2	318	5
46.027	0	targetsT2	278	16
46.639	0	targetsD2	396	18
47.741	0	targetsD2	308	21
60.351	0	targetsD1	256	5
60.835	0	targetsD1	262	7
63.355	0	targetsT1	312	15
74.141	0	targetsT2	44	1
75.333	0	targetsD2	288	5
75.933	0	targetsT2	492	7
76.993	0	targetsD2	274	10
77.289	0	targetsD2	320	11
78.609	0	targetsT2	170	15
79.489	0	targetsD2	324	18
80.573	0	targetsD2	412	21
90.505	0	targetsT1	214	5
108.753	0	targetsT2	188	5
113.553	0	targetsT2	498	18
115.373	0	targetsT2	334	21
130.643	0	targetsT2	312	11
133.213	0	targetsT2	516	18
162.013	0	targetsT3	162	11
162.809	0	targetsT3	310	14
163.811	0	targetsT3	138	17
192.585	0	targetsD3	88	1
193.171	0	targetsD3	228	3
193.421	0	targetsD3	332	4
194.205	0	targetsD3	252	6
194.489	0	targetsD3	298	7
194.827	0	targetsT3	388	8
196.061	0	targetsD3	276	11
196.813	0	targetsD3	280	13
197.115	0	targetsD3	402	14
197.595	0	targetsT3	484	15
198.099	0	targetsD3	424	16
198.555	0	targetsT3	530	17
239.757	0	targetsT3	480	3
244.093	0	targetsT3	282	16
245.307	0	targetsT3	310	19
259.445	0	targetsT3	496	3
259.965	0	targetsT3	414	4
260.943	0	targetsT3	540	6
270.511	0	targetsT1	224	3
301.465	0	targetsT3	86	1
301.725	0	targetsD3	348	3
303.119	0	targetsT3	490	7
303.653	0	targetsD3	294	8
304.765	0	targetsD3	446	11
305.537	0	targetsT3	516	13
306.599	0	targetsD3	318	15
307.265	0	targetsD3	282	17
307.579	0	targetsD3	292	18
307.899	0	targetsD3	256	19
308.201	0	targetsD3	314	20
336.815	0	targetsD2	412	1
337.543	0	targetsD2	376	3
338.253	0	targetsD2	328	5
338.943	0	targetsD2	280	7
339.917	0	targetsT2	262	10
340.211	0	targetsD2	436	11
341.683	0	targetsD2	284	15
341.991	0	targetsD2	252	16
342.551	0	targetsT2	342	18
359.215	0	targetsT3	432	11
361.699	0	targetsD3	386	17
362.107	0	targetsT3	216	18
362.681	0	targetsT3	390	20
392.043	0	targetsD1	260	3
392.627	0	targetsT1	210	5
393.181	0	targetsT1	324	7
396.177	0	targetsD1	232	15
396.827	0	targetsD1	396	17
