onset	duration	trial_type	fixdur	fixrank
16.649	0	targetsT1	450	16
30.575	0	targetsD1	240	11
32.093	0	targetsD1	322	16
46.513	0	targetsD1	222	4
48.603	0	targetsT1	246	11
50.433	0	targetsD1	310	16
79.589	0	targetsT3	272	8
80.271	0	targetsD3	434	10
81.927	0	targetsD3	312	15
82.605	0	targetsT3	324	17
83.429	0	targetsD3	292	19
97.301	0	targetsD3	198	2
99.275	0	targetsT3	498	8
99.799	0	targetsD3	370	9
100.209	0	targetsT3	372	10
100.883	0	targetsD3	334	12
102.015	0	targetsD3	278	15
102.573	0	targetsD3	338	17
102.947	0	targetsD3	292	18
103.271	0	targetsT3	494	19
116.851	0	targetsT2	540	6
120.357	0	targetsT2	276	18
135.439	0	targetsT2	580	3
136.619	0	targetsD2	312	6
137.543	0	targetsD2	372	9
138.267	0	targetsT2	180	11
138.821	0	targetsT2	504	13
152.493	0	targetsT2	362	4
155.001	0	targetsT2	358	11
168.351	0	targetsD2	328	3
168.699	0	targetsD2	270	4
169.217	0	targetsD2	224	6
169.473	0	targetsD2	236	7
170.011	0	targetsT2	244	9
170.577	0	targetsD2	336	11
171.361	0	targetsD2	260	13
172.655	0	targetsD2	170	17
172.841	0	targetsD2	228	18
196.963	0	targetsT3	216	2
198.739	0	targetsD3	330	8
199.625	0	targetsD3	324	10
200.279	0	targetsT3	332	12
202.047	0	targetsT3	396	17
217.003	0	targetsD1	414	11
218.913	0	targetsT1	664	16
236.933	0	targetsT1	572	11
253.917	0	targetsT1	302	4
270.517	0	targetsT2	458	6
272.599	0	targetsT2	254	13
323.319	0	targetsD3	268	8
323.881	0	targetsT3	562	10
325.709	0	targetsT3	344	15
326.873	0	targetsT3	422	18
342.297	0	targetsT2	496	7
343.723	0	targetsD2	462	11
344.471	0	targetsD2	444	13
346.461	0	targetsT2	310	17
361.713	0	targetsT3	396	8
365.131	0	targetsD3	300	17
377.449	0	targetsD3	298	8
377.767	0	targetsT3	444	9
379.861	0	targetsT3	522	15
