onset	duration	trial_type	fixdur	fixrank
9.421	0	targetsT3	424	4
10.201	0	targetsT3	456	6
13.557	0	targetsD3	496	15
14.919	0	targetsD3	328	19
42.393	0	targetsD3	176	1
42.925	0	targetsD3	344	3
43.601	0	targetsD3	374	5
44.625	0	targetsD3	192	8
44.827	0	targetsD3	182	9
46.469	0	targetsD3	316	14
46.823	0	targetsT3	518	15
47.379	0	targetsD3	158	16
48.097	0	targetsT3	442	19
64.213	0	targetsT1	544	19
75.113	0	targetsT2	386	1
76.111	0	targetsD2	270	4
76.413	0	targetsD2	258	5
76.999	0	targetsD2	424	7
77.751	0	targetsD2	172	9
78.495	0	targetsD2	234	12
79.027	0	targetsD2	302	14
79.827	0	targetsD2	344	16
80.963	0	targetsT2	448	19
81.439	0	targetsD2	280	20
92.355	0	targetsD2	492	1
93.877	0	targetsD2	406	5
96.315	0	targetsT2	512	12
97.207	0	targetsT2	472	14
99.485	0	targetsD2	396	19
112.395	0	targetsD1	280	6
112.979	0	targetsT1	508	8
113.529	0	targetsD1	300	9
113.851	0	targetsD1	356	10
115.455	0	targetsD1	360	15
134.273	0	targetsT1	380	15
135.761	0	targetsD1	258	19
164.271	0	targetsT2	252	9
166.601	0	targetsT2	284	16
182.701	0	targetsD1	252	8
183.689	0	targetsT1	542	10
201.591	0	targetsT2	512	5
206.993	0	targetsD2	240	19
207.269	0	targetsT2	616	20
219.703	0	targetsT1	414	6
236.765	0	targetsT3	516	1
237.657	0	targetsT3	408	3
238.095	0	targetsD3	382	4
238.505	0	targetsT3	880	5
239.419	0	targetsD3	372	6
268.091	0	targetsD3	258	5
271.229	0	targetsT3	366	14
271.627	0	targetsT3	494	15
272.395	0	targetsT3	338	16
284.417	0	targetsT2	286	5
289.685	0	targetsT2	824	19
299.981	0	targetsT3	158	1
300.621	0	targetsT3	430	3
302.583	0	targetsT3	340	9
319.161	0	targetsT1	188	9
334.359	0	targetsD3	126	1
334.921	0	targetsD3	260	3
335.613	0	targetsT3	474	5
336.829	0	targetsT3	510	8
339.345	0	targetsD3	276	15
409.643	0	targetsT2	402	4
410.655	0	targetsT2	284	7
