onset	duration	trial_type	fixdur	fixrank
31.697	0	targetsT1	204	18
42.723	0	targetsD3	272	7
43.539	0	targetsT3	188	10
43.751	0	targetsT3	640	11
61.105	0	targetsT1	634	18
91.145	0	targetsT1	232	10
105.101	0	targetsD1	72	1
105.271	0	targetsD1	274	3
105.585	0	targetsT1	242	4
109.213	0	targetsD1	112	18
167.207	0	targetsT2	248	3
169.109	0	targetsT2	260	8
169.741	0	targetsD2	236	10
170.679	0	targetsD2	270	13
172.457	0	targetsD2	192	18
184.307	0	targetsT2	204	13
185.169	0	targetsT2	432	16
186.449	0	targetsT2	402	20
186.905	0	targetsD2	408	21
197.617	0	targetsT2	332	3
199.505	0	targetsT2	340	10
200.327	0	targetsD2	166	13
201.717	0	targetsD2	232	18
214.911	0	targetsD3	132	1
215.625	0	targetsT3	170	5
216.125	0	targetsD3	240	7
216.971	0	targetsD3	202	10
217.197	0	targetsD3	228	11
217.463	0	targetsD3	210	12
219.399	0	targetsD3	196	17
231.453	0	targetsD2	158	3
233.545	0	targetsT2	34	10
234.225	0	targetsT2	384	13
236.409	0	targetsT2	242	19
263.305	0	targetsT3	178	7
264.213	0	targetsT3	400	10
266.335	0	targetsT3	506	17
285.453	0	targetsT1	156	1
285.821	0	targetsT1	330	3
286.173	0	targetsD1	226	4
287.817	0	targetsD1	254	10
290.035	0	targetsD1	266	18
319.513	0	targetsT3	68	1
320.355	0	targetsD3	302	5
321.027	0	targetsT3	208	7
321.943	0	targetsD3	220	10
322.553	0	targetsT3	282	12
338.413	0	targetsD2	192	3
339.641	0	targetsD2	188	8
339.883	0	targetsD2	216	9
340.123	0	targetsD2	266	10
340.967	0	targetsD2	374	13
341.563	0	targetsD2	238	15
341.829	0	targetsD2	300	16
342.409	0	targetsT2	708	18
343.195	0	targetsD2	670	19
356.679	0	targetsT2	166	9
357.665	0	targetsT2	220	13
358.155	0	targetsT2	338	15
358.961	0	targetsT2	194	18
359.417	0	targetsD2	124	20
359.563	0	targetsT2	348	21
