onset	duration	trial_type	fixdur	fixrank
14.809	0	targetsT1	234	10
60.133	0	targetsD1	214	10
60.659	0	targetsD1	114	12
61.073	0	targetsD1	208	14
62.961	0	targetsD1	262	21
63.263	0	targetsD1	310	22
97.295	0	targetsT1	448	21
113.985	0	targetsT1	136	14
116.335	0	targetsT1	156	22
155.679	0	targetsT2	330	4
156.081	0	targetsT2	258	5
157.815	0	targetsD2	224	11
158.609	0	targetsD2	386	14
174.385	0	targetsT2	244	8
176.255	0	targetsT2	242	13
192.363	0	targetsT2	246	13
192.899	0	targetsT2	54	15
193.475	0	targetsT2	254	17
195.371	0	targetsD2	320	23
218.373	0	targetsT3	22	1
219.911	0	targetsT3	174	7
220.109	0	targetsT3	148	8
223.125	0	targetsT3	206	17
233.309	0	targetsD2	176	4
233.535	0	targetsD2	200	5
234.283	0	targetsD2	206	8
235.083	0	targetsT2	170	11
235.543	0	targetsD2	250	13
235.829	0	targetsT2	236	14
236.077	0	targetsD2	362	15
236.495	0	targetsD2	174	16
236.707	0	targetsD2	236	17
236.981	0	targetsD2	176	18
238.761	0	targetsT2	154	23
266.225	0	targetsT3	374	2
266.919	0	targetsD3	192	4
268.037	0	targetsT3	438	7
270.263	0	targetsD3	170	13
271.359	0	targetsD3	142	15
299.751	0	targetsT2	352	5
301.447	0	targetsD2	234	11
301.953	0	targetsD2	252	13
302.263	0	targetsT2	174	14
302.709	0	targetsT2	256	16
313.715	0	targetsD3	86	1
313.825	0	targetsT3	206	2
314.057	0	targetsD3	354	3
314.441	0	targetsT3	142	4
314.729	0	targetsD3	648	5
315.661	0	targetsD3	222	7
315.987	0	targetsD3	172	8
317.349	0	targetsT3	80	13
317.469	0	targetsD3	344	14
317.871	0	targetsT3	436	15
328.923	0	targetsD3	350	2
329.333	0	targetsT3	230	3
330.455	0	targetsD3	216	7
332.357	0	targetsT3	304	14
333.503	0	targetsD3	326	17
334.173	0	targetsT3	486	19
349.189	0	targetsT1	314	12
360.943	0	targetsD3	66	2
361.613	0	targetsT3	244	5
364.957	0	targetsD3	508	19
378.457	0	targetsD2	240	5
380.215	0	targetsT2	384	11
381.593	0	targetsD2	168	14
383.065	0	targetsT2	360	18
