onset	duration	trial_type	fixdur	fixrank
47.98	0	targetsT3	252	5
50.14	0	targetsT3	246	12
50.43	0	targetsT3	740	13
51.64	0	targetsD3	450	15
52.11	0	targetsD3	434	16
64.546	0	targetsD1	256	5
66.842	0	targetsD1	254	12
67.35	0	targetsD1	334	14
68.346	0	targetsD1	282	17
68.646	0	targetsT1	658	18
78.766	0	targetsT3	400	2
79.524	0	targetsT3	398	4
79.958	0	targetsD3	444	5
82.296	0	targetsD3	100	13
83.18	0	targetsT3	232	16
94.278	0	targetsD2	258	4
94.964	0	targetsD2	252	6
95.904	0	targetsT2	252	10
96.372	0	targetsD2	354	12
97.328	0	targetsD2	454	14
97.804	0	targetsT2	206	15
99.286	0	targetsD2	364	19
147.886	0	targetsT2	474	22
148.374	0	targetsT2	610	23
149.002	0	targetsD2	268	24
158.626	0	targetsT1	266	5
160.954	0	targetsD1	448	12
195.706	0	targetsT1	238	12
214.144	0	targetsT2	550	6
215.816	0	targetsD2	280	10
217.768	0	targetsD2	232	15
249.304	0	targetsT3	196	5
250.812	0	targetsD3	364	9
251.208	0	targetsD3	282	10
251.514	0	targetsD3	258	11
252.062	0	targetsT3	588	13
252.69	0	targetsT3	730	14
281.066	0	targetsD3	144	1
281.26	0	targetsD3	224	2
281.856	0	targetsD3	212	4
282.094	0	targetsD3	248	5
283.146	0	targetsT3	224	9
283.4	0	targetsT3	620	10
284.04	0	targetsT3	192	11
284.254	0	targetsD3	248	12
284.822	0	targetsD3	68	14
284.914	0	targetsT3	140	15
300.64	0	targetsT1	194	12
301.114	0	targetsT1	494	14
302.712	0	targetsD1	298	18
318.394	0	targetsT1	466	17
332.012	0	targetsT2	216	12
332.526	0	targetsT2	280	14
334.29	0	targetsT2	398	19
335.416	0	targetsD2	486	22
349.324	0	targetsT2	472	4
355.224	0	targetsD2	308	23
355.576	0	targetsT2	1020	24
403.494	0	targetsT3	686	1
408.47	0	targetsD3	428	13
