onset	duration	trial_type	fixdur	fixrank
13.937	0	targetsT3	308	7
14.269	0	targetsT3	548	8
16.235	0	targetsT3	696	14
49.941	0	targetsT2	330	17
51.113	0	targetsT2	524	20
63.045	0	targetsD3	314	6
65.367	0	targetsT3	624	15
66.361	0	targetsT3	492	17
66.873	0	targetsD3	262	18
67.481	0	targetsD3	246	20
81.175	0	targetsD2	78	1
81.829	0	targetsT2	230	4
82.369	0	targetsT2	344	6
82.737	0	targetsD2	204	7
82.961	0	targetsD2	260	8
83.263	0	targetsD2	426	9
83.709	0	targetsD2	224	10
86.249	0	targetsT2	480	18
96.759	0	targetsT2	136	1
97.399	0	targetsD2	230	3
97.661	0	targetsD2	364	4
98.449	0	targetsD2	246	6
98.715	0	targetsT2	286	7
99.021	0	targetsT2	278	8
99.323	0	targetsT2	370	9
99.713	0	targetsT2	670	10
102.535	0	targetsD2	320	17
102.871	0	targetsD2	368	18
103.545	0	targetsD2	338	20
195.897	0	targetsT1	234	15
210.231	0	targetsT2	176	4
211.363	0	targetsD2	270	8
229.433	0	targetsT3	552	13
231.727	0	targetsT3	668	19
266.151	0	targetsT3	520	6
266.693	0	targetsD3	418	7
267.151	0	targetsD3	358	8
268.905	0	targetsD3	108	13
269.211	0	targetsD3	62	14
269.295	0	targetsD3	286	15
269.939	0	targetsD3	248	17
270.211	0	targetsT3	468	18
270.717	0	targetsD3	658	19
271.457	0	targetsT3	486	20
280.855	0	targetsT2	682	3
281.565	0	targetsD2	356	4
283.249	0	targetsT2	262	8
301.733	0	targetsT1	234	4
365.995	0	targetsT1	742	9
430.427	0	targetsD1	224	4
431.959	0	targetsD1	284	9
433.771	0	targetsD1	402	15
