onset	duration	trial_type	fixdur	fixrank
14.697	0	targetsT3	386	5
15.839	0	targetsT3	710	7
16.575	0	targetsD3	332	8
16.943	0	targetsD3	354	9
17.351	0	targetsT3	334	10
29.263	0	targetsT1	560	4
33.149	0	targetsD1	304	14
34.263	0	targetsD1	298	16
50.227	0	targetsD3	126	1
50.373	0	targetsD3	440	2
51.565	0	targetsD3	310	5
51.897	0	targetsD3	264	6
52.187	0	targetsD3	330	7
52.539	0	targetsT3	244	8
52.813	0	targetsT3	362	9
53.217	0	targetsT3	550	10
53.791	0	targetsD3	294	11
54.111	0	targetsT3	652	12
54.793	0	targetsD3	390	13
55.203	0	targetsD3	300	14
55.781	0	targetsD3	326	16
72.099	0	targetsT2	240	6
77.435	0	targetsT2	1236	17
78.721	0	targetsT2	404	18
79.591	0	targetsT2	370	20
79.997	0	targetsD2	754	21
80.813	0	targetsT2	238	22
98.007	0	targetsT1	264	23
98.627	0	targetsT1	496	25
154.349	0	targetsT3	118	2
155.515	0	targetsT3	676	6
157.653	0	targetsD3	286	11
158.705	0	targetsT3	1054	14
160.175	0	targetsT3	30	16
172.237	0	targetsD1	274	3
172.531	0	targetsD1	316	4
180.979	0	targetsD1	280	23
192.239	0	targetsT1	1090	3
211.711	0	targetsD2	402	2
212.151	0	targetsD2	316	3
212.491	0	targetsD2	414	4
212.967	0	targetsD2	644	5
213.681	0	targetsD2	186	6
213.901	0	targetsD2	934	7
215.263	0	targetsD2	282	9
215.575	0	targetsD2	290	10
215.887	0	targetsD2	264	11
217.317	0	targetsT2	634	13
219.181	0	targetsD2	240	17
252.317	0	targetsT1	932	14
256.701	0	targetsD1	378	25
289.871	0	targetsT2	998	4
291.555	0	targetsT2	372	7
292.355	0	targetsT2	752	9
312.037	0	targetsT3	992	9
313.141	0	targetsD3	228	10
313.389	0	targetsT3	232	11
313.691	0	targetsD3	232	12
313.951	0	targetsT3	176	13
324.297	0	targetsT2	676	3
325.371	0	targetsT2	906	5
345.221	0	targetsT2	734	10
349.245	0	targetsT2	316	21
349.617	0	targetsD2	222	22
363.625	0	targetsT2	824	2
367.719	0	targetsT2	252	11
368.355	0	targetsD2	200	13
370.463	0	targetsD2	340	18
371.191	0	targetsD2	354	20
402.333	0	targetsT3	104	1
405.521	0	targetsD3	330	9
405.883	0	targetsD3	252	10
406.141	0	targetsT3	26	11
468.537	0	targetsT1	678	16
