onset	duration	trial_type	fixdur	fixrank
13.886	0	targetsT3	110	1
14.276	0	targetsD3	366	3
15.63	0	targetsT3	390	6
16.754	0	targetsT3	340	8
17.136	0	targetsD3	276	9
17.796	0	targetsD3	368	11
18.188	0	targetsD3	1366	12
19.966	0	targetsD3	254	14
20.75	0	targetsT3	2052	16
23.586	0	targetsD3	252	18
61.826	0	targetsT1	538	19
80.536	0	targetsD1	310	14
96.562	0	targetsT2	998	4
100.148	0	targetsT2	740	11
141.11	0	targetsT3	790	1
143.262	0	targetsT3	636	6
145.626	0	targetsD3	292	12
146.14	0	targetsD3	320	14
147.704	0	targetsT3	752	18
159.27	0	targetsD3	120	1
160.56	0	targetsD3	270	6
162.704	0	targetsD3	252	12
163.308	0	targetsT3	266	14
163.974	0	targetsD3	270	16
164.672	0	targetsD3	258	18
164.966	0	targetsT3	590	19
176.97	0	targetsT2	242	3
177.636	0	targetsT2	348	5
178.716	0	targetsD2	272	8
180.798	0	targetsD2	308	15
182.862	0	targetsT2	696	20
184.61	0	targetsD2	536	23
197.23	0	targetsT3	200	1
197.928	0	targetsD3	286	3
198.804	0	targetsD3	444	5
199.288	0	targetsD3	298	6
200.118	0	targetsD3	226	8
200.376	0	targetsT3	418	9
201.24	0	targetsT3	780	11
202.042	0	targetsT3	122	12
203.026	0	targetsT3	1342	14
222.838	0	targetsD1	858	15
224.098	0	targetsD1	342	17
224.48	0	targetsT1	182	18
224.682	0	targetsD1	394	19
240.574	0	targetsT2	490	8
242.144	0	targetsT2	734	12
245.396	0	targetsD2	758	20
260.902	0	targetsT1	740	15
264.006	0	targetsD1	416	23
278.912	0	targetsT2	120	10
279.946	0	targetsT2	780	13
298.112	0	targetsD2	378	2
298.512	0	targetsD2	274	3
298.81	0	targetsD2	268	4
299.108	0	targetsD2	396	5
299.524	0	targetsD2	294	6
300.206	0	targetsT2	782	8
301.358	0	targetsD2	300	10
301.696	0	targetsD2	100	11
301.968	0	targetsD2	288	12
302.518	0	targetsD2	728	13
303.486	0	targetsT2	618	15
306.584	0	targetsT2	384	23
317.728	0	targetsT2	674	2
319.548	0	targetsT2	528	6
320.552	0	targetsD2	432	8
340.754	0	targetsT1	666	11
354.654	0	targetsD3	270	1
355.184	0	targetsT3	630	3
359.688	0	targetsT3	266	12
360.354	0	targetsT3	76	14
412.91	0	targetsD1	222	11
413.96	0	targetsT1	204	14
414.662	0	targetsT1	606	17
415.314	0	targetsD1	154	18
417.202	0	targetsT1	412	23
449.384	0	targetsD3	352	1
450.064	0	targetsT3	258	3
450.618	0	targetsT3	750	5
453.338	0	targetsT3	688	12
454.422	0	targetsD3	326	14
455.506	0	targetsT3	46	18
455.604	0	targetsD3	104	19
