onset	duration	trial_type	fixdur	fixrank
9.936	0	targetsT3	496	3
13.406	0	targetsT3	566	13
14.362	0	targetsT3	710	15
45.376	0	targetsT2	700	6
46.5	0	targetsT2	572	8
47.51	0	targetsD2	306	10
48.168	0	targetsD2	286	12
48.48	0	targetsD2	260	13
49.186	0	targetsD2	254	15
51.31	0	targetsD2	816	21
70.038	0	targetsT1	282	19
88.58	0	targetsD3	272	11
89.954	0	targetsT3	548	15
92.106	0	targetsT3	628	20
92.762	0	targetsD3	386	21
107.454	0	targetsT3	296	9
108.068	0	targetsT3	426	11
108.516	0	targetsT3	318	12
109.294	0	targetsT3	540	14
109.858	0	targetsD3	300	15
111.218	0	targetsD3	368	20
111.614	0	targetsT3	962	21
227.318	0	targetsD2	288	5
227.63	0	targetsD2	338	6
228.01	0	targetsD2	250	7
228.292	0	targetsD2	562	8
229.222	0	targetsT2	236	10
229.48	0	targetsD2	206	11
229.71	0	targetsT2	328	12
230.06	0	targetsD2	272	13
230.574	0	targetsD2	246	15
231.196	0	targetsD2	270	17
232.366	0	targetsT2	564	21
244.778	0	targetsD3	194	4
245.328	0	targetsT3	604	6
245.95	0	targetsD3	320	7
247.384	0	targetsT3	526	11
249.578	0	targetsT3	852	17
266.286	0	targetsT1	608	21
281.208	0	targetsT2	524	7
284.038	0	targetsT2	496	15
299.348	0	targetsT2	546	11
300.214	0	targetsT2	252	13
300.772	0	targetsT2	520	15
301.556	0	targetsT2	252	17
319.482	0	targetsT1	356	7
336.056	0	targetsD3	222	3
336.3	0	targetsT3	464	4
337.312	0	targetsD3	412	6
337.742	0	targetsT3	732	7
338.836	0	targetsD3	284	9
339.578	0	targetsD3	388	11
340.01	0	targetsD3	366	12
340.396	0	targetsD3	404	13
340.816	0	targetsD3	458	14
341.294	0	targetsD3	268	15
341.918	0	targetsD3	284	17
351.9	0	targetsD1	336	3
353.352	0	targetsD1	430	7
353.834	0	targetsT1	678	8
355.436	0	targetsD1	268	12
356.052	0	targetsT1	24	14
357.286	0	targetsD1	346	19
357.976	0	targetsD1	264	21
369.64	0	targetsT1	638	3
371.62	0	targetsD1	230	8
373.76	0	targetsD1	420	14
389.938	0	targetsT2	744	5
393.534	0	targetsT2	270	13
432.064	0	targetsT1	580	12
