onset	duration	trial_type	fixdur	fixrank
27.923	0	targetsD3	212	2
28.169	0	targetsD3	264	3
28.453	0	targetsD3	220	4
28.719	0	targetsD3	218	5
28.957	0	targetsD3	170	6
29.397	0	targetsD3	252	8
30.041	0	targetsD3	306	10
30.417	0	targetsT3	268	11
30.713	0	targetsT3	346	12
31.087	0	targetsD3	292	13
31.401	0	targetsD3	258	14
32.111	0	targetsT3	194	16
32.745	0	targetsD3	322	18
65.227	0	targetsT3	116	2
65.599	0	targetsT3	344	4
65.963	0	targetsD3	288	5
66.293	0	targetsT3	334	6
67.801	0	targetsD3	176	11
68.007	0	targetsD3	222	12
68.269	0	targetsD3	250	13
68.573	0	targetsT3	218	14
69.139	0	targetsT3	172	16
86.105	0	targetsT1	218	10
115.687	0	targetsT1	476	2
118.363	0	targetsD1	248	10
150.021	0	targetsT2	284	1
154.113	0	targetsT2	284	15
154.821	0	targetsD2	248	17
156.315	0	targetsD2	498	22
189.141	0	targetsD1	256	2
189.919	0	targetsD1	262	4
191.079	0	targetsD1	240	8
191.341	0	targetsD1	174	9
191.529	0	targetsD1	216	10
205.723	0	targetsD3	456	2
206.449	0	targetsD3	212	4
206.679	0	targetsT3	206	5
206.903	0	targetsT3	236	6
207.793	0	targetsT3	246	8
209.977	0	targetsT3	228	14
210.467	0	targetsT3	314	16
228.527	0	targetsT2	164	7
230.823	0	targetsT2	82	15
231.049	0	targetsD2	158	16
231.265	0	targetsT2	56	17
231.531	0	targetsD2	48	18
232.377	0	targetsD2	236	22
241.815	0	targetsT3	238	5
243.473	0	targetsT3	282	10
245.609	0	targetsD3	214	16
246.841	0	targetsT3	238	20
257.717	0	targetsT1	214	4
258.899	0	targetsT1	252	9
274.649	0	targetsT3	366	2
275.337	0	targetsT3	334	4
277.997	0	targetsT3	242	13
278.747	0	targetsD3	212	16
279.649	0	targetsD3	372	20
291.481	0	targetsT3	200	3
292.585	0	targetsD3	260	6
294.395	0	targetsT3	332	13
294.759	0	targetsD3	284	14
295.361	0	targetsD3	254	16
295.835	0	targetsT3	244	18
307.597	0	targetsT1	264	8
308.249	0	targetsT1	282	10
329.477	0	targetsT2	224	22
330.449	0	targetsD2	804	24
373.245	0	targetsD2	44	1
374.907	0	targetsD2	156	7
377.085	0	targetsD2	60	15
377.411	0	targetsT2	46	16
377.567	0	targetsD2	134	17
377.851	0	targetsT2	64	18
378.251	0	targetsD2	182	20
378.951	0	targetsT2	26	22
379.809	0	targetsT2	28	24
395.587	0	targetsD2	180	15
396.079	0	targetsT2	176	17
397.103	0	targetsT2	258	20
