onset	duration	trial_type	fixdur	fixrank
32.384	0	targetsT1	394	9
51.29	0	targetsT2	254	8
52.014	0	targetsT2	470	10
55.83	0	targetsD2	146	21
65.024	0	targetsD3	66	1
65.124	0	targetsT3	304	2
66.032	0	targetsD3	250	4
66.306	0	targetsD3	240	5
66.946	0	targetsD3	270	7
67.242	0	targetsT3	462	8
68.328	0	targetsD3	264	11
68.614	0	targetsD3	238	12
69.544	0	targetsD3	270	15
69.858	0	targetsD3	260	16
70.172	0	targetsT3	270	17
70.48	0	targetsD3	380	18
103.852	0	targetsT2	502	2
106.976	0	targetsT2	268	10
136.388	0	targetsT3	414	4
140.008	0	targetsT3	564	15
140.95	0	targetsT3	524	17
171.748	0	targetsD1	294	9
174.494	0	targetsT1	426	17
190.554	0	targetsD3	272	7
190.846	0	targetsD3	276	8
192.008	0	targetsT3	862	12
193.566	0	targetsT3	496	15
205.888	0	targetsT2	424	8
209.554	0	targetsT2	770	17
244.082	0	targetsT1	180	18
260.912	0	targetsT1	336	11
274.954	0	targetsT3	562	7
278.174	0	targetsT3	396	16
278.596	0	targetsD3	274	17
291.66	0	targetsT2	412	2
296.544	0	targetsT2	602	17
325.906	0	targetsD1	98	1
328.29	0	targetsD1	278	8
328.596	0	targetsT1	492	9
329.602	0	targetsD1	290	11
331.532	0	targetsD1	306	17
332.052	0	targetsD1	360	18
345.19	0	targetsD3	348	2
346.98	0	targetsT3	560	7
347.562	0	targetsD3	284	8
348.616	0	targetsT3	414	11
350.168	0	targetsD3	258	15
350.806	0	targetsD3	238	17
351.078	0	targetsT3	660	18
364.05	0	targetsD2	284	2
365.272	0	targetsD2	198	6
365.888	0	targetsD2	286	8
366.196	0	targetsD2	234	9
366.448	0	targetsD2	262	10
368.974	0	targetsD2	270	17
369.542	0	targetsT2	538	19
370.494	0	targetsT2	836	21
380.474	0	targetsT3	76	1
381.404	0	targetsT3	332	5
382.398	0	targetsT3	436	8
394.508	0	targetsT1	144	1
396.026	0	targetsT1	398	8
396.45	0	targetsD1	354	9
412.59	0	targetsD2	106	2
413.592	0	targetsT2	266	6
414.348	0	targetsD2	412	8
414.784	0	targetsT2	420	9
415.226	0	targetsD2	274	10
417.568	0	targetsD2	232	17
418.372	0	targetsD2	306	19
