onset	duration	trial_type	fixdur	fixrank
9.32	0	targetsT2	420	1
10.67	0	targetsD2	288	5
11.818	0	targetsD2	202	9
12.058	0	targetsT2	442	10
15.368	0	targetsD2	238	20
28.618	0	targetsT1	704	15
43.192	0	targetsT3	426	2
44.418	0	targetsD3	246	5
45.944	0	targetsD3	238	10
46.232	0	targetsD3	260	11
46.936	0	targetsT3	380	13
47.608	0	targetsT3	364	15
48.04	0	targetsD3	294	16
48.372	0	targetsD3	284	17
75.006	0	targetsT2	548	8
76.49	0	targetsT2	376	12
95.102	0	targetsT3	460	10
96.214	0	targetsT3	522	13
97.444	0	targetsT3	348	16
112.908	0	targetsT1	466	12
145.17	0	targetsD1	180	1
146.894	0	targetsD1	222	7
149.412	0	targetsT1	230	16
149.91	0	targetsT1	384	18
163.332	0	targetsD2	102	1
164.764	0	targetsT2	564	6
169.376	0	targetsT2	286	20
182.4	0	targetsT1	470	10
195.478	0	targetsT2	438	1
196.852	0	targetsT2	492	5
227.162	0	targetsT3	306	7
229.298	0	targetsD3	260	13
230.126	0	targetsT3	560	16
230.738	0	targetsT3	612	17
242.138	0	targetsD3	412	1
242.588	0	targetsD3	252	2
242.866	0	targetsD3	286	3
243.424	0	targetsD3	244	5
243.958	0	targetsD3	166	7
244.602	0	targetsD3	426	10
245.068	0	targetsT3	250	11
245.78	0	targetsD3	282	13
246.51	0	targetsD3	264	15
246.808	0	targetsD3	296	16
277.302	0	targetsD2	324	1
278.41	0	targetsD2	252	5
278.954	0	targetsD2	504	6
279.756	0	targetsD2	412	8
280.198	0	targetsT2	308	9
280.55	0	targetsD2	330	10
281.232	0	targetsD2	264	12
282.108	0	targetsD2	264	15
282.4	0	targetsT2	462	16
292.6	0	targetsT3	324	1
293.3	0	targetsT3	204	3
293.834	0	targetsT3	316	5
308.286	0	targetsT3	666	5
310.228	0	targetsT3	460	10
323.758	0	targetsT2	530	5
327.576	0	targetsT2	552	15
328.172	0	targetsD2	688	16
387.098	0	targetsT1	128	1
388.79	0	targetsT1	518	7
389.964	0	targetsD1	408	10
390.64	0	targetsD1	182	12
391.558	0	targetsD1	276	15
391.854	0	targetsD1	260	16
392.832	0	targetsD1	274	18
