onset	duration	trial_type	fixdur	fixrank
33.84	0	targetsT1	440	7
48.204	0	targetsT2	192	7
48.44	0	targetsD2	444	8
49.322	0	targetsD2	168	10
49.526	0	targetsT2	590	11
50.418	0	targetsD2	290	13
66.364	0	targetsT1	50	1
69.088	0	targetsT1	308	9
135.268	0	targetsD3	202	3
135.486	0	targetsT3	298	4
136.228	0	targetsD3	346	6
136.908	0	targetsD3	220	8
137.428	0	targetsD3	206	10
137.654	0	targetsD3	272	11
137.962	0	targetsT3	612	12
138.634	0	targetsD3	256	13
139.176	0	targetsT3	260	15
139.47	0	targetsD3	198	16
139.702	0	targetsT3	94	17
153.402	0	targetsT2	106	2
153.76	0	targetsT2	112	5
155.294	0	targetsT2	462	10
156.068	0	targetsT2	308	12
173.368	0	targetsT1	318	11
184.54	0	targetsD2	426	2
185.024	0	targetsD2	286	3
185.65	0	targetsD2	244	5
186.372	0	targetsD2	272	7
186.68	0	targetsD2	100	8
187.032	0	targetsD2	268	10
187.332	0	targetsD2	162	11
187.504	0	targetsD2	252	12
187.78	0	targetsT2	412	13
188.838	0	targetsD2	268	17
189.662	0	targetsD2	206	20
190.218	0	targetsT2	276	22
217.488	0	targetsD3	214	3
217.718	0	targetsD3	380	4
218.426	0	targetsD3	168	6
220.134	0	targetsT3	464	11
220.638	0	targetsD3	736	12
222.382	0	targetsD3	246	15
222.66	0	targetsT3	566	16
223.268	0	targetsD3	310	17
250.812	0	targetsD1	506	1
252.774	0	targetsD1	186	7
253.402	0	targetsD1	336	9
254.14	0	targetsD1	274	11
255.73	0	targetsD1	272	15
256.326	0	targetsT1	472	17
270.35	0	targetsT2	308	8
273.126	0	targetsT2	284	17
287.56	0	targetsT2	412	3
290.252	0	targetsT2	432	10
303.528	0	targetsT3	364	3
303.942	0	targetsD3	428	4
304.712	0	targetsT3	392	6
307.164	0	targetsT3	458	13
318.544	0	targetsT2	430	8
322.732	0	targetsT2	234	20
323.386	0	targetsD2	374	22
337.586	0	targetsT3	324	3
340.128	0	targetsT3	420	10
342.59	0	targetsD3	292	16
357.896	0	targetsT1	260	20
390.838	0	targetsT1	558	15
391.78	0	targetsD1	330	17
392.95	0	targetsD1	566	20
407.888	0	targetsT3	176	4
408.286	0	targetsT3	212	6
408.934	0	targetsT3	216	8
412.56	0	targetsT3	266	16
