onset	duration	trial_type	fixdur	fixrank
17.977	0	targetsT1	498	17
47.847	0	targetsT3	368	4
48.241	0	targetsT3	242	5
48.515	0	targetsT3	564	6
59.143	0	targetsD1	296	4
59.747	0	targetsT1	214	6
60.965	0	targetsD1	244	10
63.071	0	targetsD1	266	17
77.019	0	targetsT1	246	10
90.465	0	targetsT3	222	4
91.891	0	targetsT3	224	8
92.149	0	targetsT3	490	9
121.493	0	targetsD2	240	4
122.095	0	targetsD2	182	6
122.723	0	targetsT2	508	8
124.289	0	targetsD2	350	12
124.689	0	targetsT2	270	13
124.985	0	targetsD2	474	14
125.497	0	targetsD2	244	15
125.791	0	targetsD2	412	16
208.347	0	targetsD1	258	6
226.521	0	targetsD3	268	4
226.815	0	targetsD3	264	5
227.113	0	targetsD3	190	6
227.321	0	targetsD3	240	7
227.585	0	targetsD3	222	8
227.839	0	targetsD3	312	9
228.839	0	targetsT3	440	12
231.879	0	targetsT3	370	20
232.275	0	targetsD3	106	21
261.061	0	targetsT2	364	4
262.409	0	targetsD2	452	8
264.409	0	targetsD2	424	13
265.169	0	targetsT2	290	15
278.919	0	targetsT1	264	4
279.453	0	targetsT1	354	6
283.029	0	targetsD1	324	17
326.225	0	targetsT2	266	6
326.809	0	targetsT2	76	8
328.331	0	targetsT2	274	14
344.071	0	targetsD2	152	8
345.217	0	targetsT2	482	12
346.851	0	targetsT2	350	16
359.833	0	targetsD3	284	4
360.741	0	targetsT3	498	7
362.463	0	targetsD3	240	12
365.339	0	targetsD3	190	20
365.557	0	targetsT3	424	21
377.409	0	targetsD1	234	6
381.041	0	targetsT1	362	17
