onset	duration	trial_type	fixdur	fixrank
28.642	0	targetsD3	254	4
29.494	0	targetsT3	560	7
31.118	0	targetsT3	254	11
32.486	0	targetsT3	326	16
32.84	0	targetsD3	430	17
47.112	0	targetsD1	284	9
47.432	0	targetsD1	274	10
47.724	0	targetsT1	422	11
48.172	0	targetsD1	220	12
48.736	0	targetsD1	240	14
62.526	0	targetsD3	366	4
63.896	0	targetsT3	378	8
64.864	0	targetsT3	248	11
65.956	0	targetsT3	522	13
80.362	0	targetsD1	210	11
80.99	0	targetsT1	282	14
112.436	0	targetsT1	182	10
124.794	0	targetsT1	242	9
187.624	0	targetsT1	294	12
199.26	0	targetsT2	62	1
199.604	0	targetsD2	308	3
199.926	0	targetsD2	220	4
201.092	0	targetsT2	410	8
231.166	0	targetsT3	354	2
231.582	0	targetsT3	240	4
233.212	0	targetsT3	324	9
233.794	0	targetsD3	268	11
234.386	0	targetsT3	172	13
234.922	0	targetsT3	396	15
262.148	0	targetsT3	72	2
262.582	0	targetsD3	122	4
263.38	0	targetsT3	236	7
264.824	0	targetsD3	290	11
266.284	0	targetsT3	306	15
352.044	0	targetsD3	36	2
352.386	0	targetsT3	264	4
353.558	0	targetsD3	46	7
354.65	0	targetsD3	340	10
355.018	0	targetsT3	476	11
355.616	0	targetsD3	380	12
356.042	0	targetsD3	298	13
356.422	0	targetsD3	252	14
356.748	0	targetsD3	278	15
357.096	0	targetsD3	266	16
357.462	0	targetsT3	758	17
370.838	0	targetsD2	228	1
371.612	0	targetsT2	180	3
371.88	0	targetsT2	96	4
373.304	0	targetsD2	324	8
391.83	0	targetsD3	110	2
392.106	0	targetsT3	394	4
393.068	0	targetsD3	198	7
393.294	0	targetsD3	268	8
393.622	0	targetsD3	190	9
393.822	0	targetsT3	356	10
394.198	0	targetsD3	208	11
394.448	0	targetsT3	232	12
394.706	0	targetsD3	204	13
394.94	0	targetsT3	406	14
395.374	0	targetsD3	256	15
