onset	duration	trial_type	fixdur	fixrank
12.841	0	targetsT3	96	2
12.993	0	targetsT3	318	3
13.391	0	targetsD3	304	4
13.747	0	targetsT3	548	5
14.511	0	targetsT3	44	7
14.753	0	targetsD3	158	9
15.033	0	targetsD3	328	10
15.727	0	targetsT3	478	12
16.229	0	targetsD3	236	13
28.935	0	targetsT1	632	16
60.467	0	targetsT2	472	2
64.779	0	targetsT2	270	15
101.339	0	targetsT3	158	2
101.721	0	targetsT3	248	4
103.827	0	targetsT3	280	11
106.903	0	targetsT3	412	20
119.113	0	targetsT1	220	6
132.655	0	targetsD3	274	2
132.957	0	targetsT3	440	3
133.421	0	targetsD3	262	4
133.729	0	targetsD3	228	5
134.233	0	targetsD3	204	7
134.837	0	targetsT3	626	9
135.509	0	targetsT3	304	10
135.859	0	targetsD3	462	11
136.363	0	targetsD3	238	12
152.955	0	targetsT1	264	14
154.119	0	targetsD1	390	17
167.457	0	targetsD2	186	1
167.661	0	targetsD2	216	2
168.233	0	targetsD2	228	4
169.485	0	targetsT2	262	8
169.779	0	targetsD2	414	9
170.521	0	targetsD2	308	11
170.863	0	targetsT2	342	12
171.649	0	targetsD2	302	14
171.991	0	targetsD2	254	15
172.275	0	targetsD2	276	16
184.357	0	targetsT2	90	1
186.107	0	targetsD2	196	8
187.079	0	targetsT2	462	11
187.571	0	targetsD2	274	12
188.841	0	targetsT2	450	16
202.813	0	targetsD3	216	3
203.041	0	targetsT3	188	4
204.663	0	targetsD3	274	9
204.973	0	targetsD3	274	10
205.919	0	targetsT3	212	13
206.147	0	targetsD3	278	14
207.195	0	targetsD3	280	17
207.797	0	targetsD3	272	19
234.235	0	targetsT2	222	4
237.015	0	targetsD2	284	12
237.635	0	targetsT2	468	14
252.761	0	targetsD3	268	4
256.265	0	targetsT3	662	14
257.557	0	targetsT3	200	17
258.029	0	targetsT3	354	19
258.413	0	targetsD3	290	20
273.281	0	targetsT2	412	9
274.547	0	targetsT2	262	12
288.823	0	targetsT1	238	12
289.281	0	targetsT1	166	14
316.993	0	targetsD3	138	2
317.143	0	targetsD3	298	3
317.525	0	targetsT3	176	4
319.151	0	targetsT3	398	9
319.707	0	targetsT3	694	10
330.325	0	targetsD1	234	6
331.979	0	targetsD1	284	12
332.607	0	targetsD1	298	14
332.921	0	targetsD1	256	15
333.217	0	targetsD1	274	16
333.523	0	targetsT1	396	17
393.249	0	targetsD1	44	14
393.347	0	targetsT1	320	15
