onset	duration	trial_type	fixdur	fixrank
32.85	0	targetsD2	436	9
33.33	0	targetsD2	270	10
35.128	0	targetsT2	476	15
35.654	0	targetsD2	208	16
35.876	0	targetsD2	296	17
53.604	0	targetsT2	450	10
55.194	0	targetsD2	282	15
55.498	0	targetsT2	214	16
70.316	0	targetsD1	118	1
73.78	0	targetsD1	370	14
74.974	0	targetsT1	590	17
90.31	0	targetsT1	52	1
92.014	0	targetsT1	242	8
92.498	0	targetsT1	278	10
125.802	0	targetsT1	394	4
141.028	0	targetsT3	94	2
141.93	0	targetsT3	260	5
142.47	0	targetsT3	234	7
142.732	0	targetsT3	240	8
143.014	0	targetsT3	234	9
143.27	0	targetsT3	322	10
143.822	0	targetsT3	218	12
144.058	0	targetsT3	340	13
187.59	0	targetsD1	234	1
192.878	0	targetsT1	688	17
194.146	0	targetsT1	280	19
207.65	0	targetsT2	450	9
210.854	0	targetsT2	390	17
238.722	0	targetsT1	22	1
239.204	0	targetsD1	292	4
240.734	0	targetsD1	250	8
241.578	0	targetsD1	286	10
243.142	0	targetsT1	466	14
244.214	0	targetsD1	330	17
244.878	0	targetsD1	346	19
260.804	0	targetsD1	290	17
291.65	0	targetsT3	192	4
292.94	0	targetsD3	542	9
293.532	0	targetsT3	716	10
355.904	0	targetsD3	158	1
356.102	0	targetsD3	218	2
357.232	0	targetsT3	312	6
357.696	0	targetsD3	174	7
358.554	0	targetsD3	212	10
359.032	0	targetsD3	280	12
359.354	0	targetsD3	284	13
373.13	0	targetsT3	54	1
373.642	0	targetsD3	518	4
374.218	0	targetsD3	194	5
374.834	0	targetsD3	270	6
375.452	0	targetsD3	260	8
376.268	0	targetsD3	52	10
