onset	duration	trial_type	fixdur	fixrank
26.442	0	targetsD1	236	3
32.108	0	targetsT1	68	20
32.234	0	targetsD1	318	21
32.602	0	targetsT1	766	22
45.354	0	targetsT2	212	14
45.76	0	targetsT2	230	16
55.546	0	targetsT1	154	1
56.11	0	targetsT1	604	3
61.99	0	targetsT1	494	21
92.228	0	targetsT3	470	1
92.746	0	targetsT3	418	2
93.21	0	targetsD3	276	3
94.11	0	targetsT3	364	5
102.23	0	targetsD3	504	1
103.122	0	targetsT3	374	3
103.866	0	targetsD3	314	5
105.3	0	targetsD3	234	9
106.068	0	targetsT3	346	12
106.444	0	targetsD3	250	13
106.722	0	targetsD3	178	14
107.208	0	targetsD3	264	16
119.684	0	targetsT1	348	7
123.832	0	targetsD1	178	21
148.232	0	targetsD2	52	1
148.804	0	targetsD2	196	3
149.032	0	targetsD2	210	4
149.276	0	targetsT2	596	5
150.216	0	targetsD2	294	7
150.812	0	targetsD2	268	9
151.116	0	targetsD2	426	10
151.578	0	targetsT2	320	11
151.924	0	targetsD2	310	12
152.856	0	targetsD2	292	14
153.436	0	targetsD2	98	16
154.406	0	targetsD2	278	20
180.462	0	targetsD1	362	1
181.12	0	targetsD1	174	3
182.334	0	targetsD1	206	7
184.854	0	targetsT1	314	16
186.336	0	targetsD1	210	20
233.116	0	targetsT2	270	9
233.42	0	targetsD2	226	10
236.384	0	targetsT2	400	20
255.332	0	targetsT1	738	21
256.088	0	targetsD1	388	22
267.396	0	targetsT2	268	3
269.908	0	targetsT2	366	10
299.978	0	targetsT3	52	1
300.254	0	targetsT3	202	3
300.714	0	targetsT3	232	5
302.76	0	targetsT3	220	11
303.57	0	targetsT3	252	13
316.438	0	targetsT2	82	1
317.49	0	targetsT2	372	4
320.1	0	targetsT2	502	12
333.9	0	targetsD2	582	5
334.842	0	targetsT2	272	7
335.764	0	targetsT2	644	10
336.436	0	targetsD2	418	11
349.73	0	targetsD3	138	1
349.892	0	targetsD3	70	2
349.982	0	targetsD3	474	3
350.752	0	targetsD3	326	5
352.08	0	targetsT3	424	9
352.714	0	targetsD3	162	11
352.902	0	targetsD3	340	12
354.018	0	targetsT3	138	14
354.48	0	targetsT3	270	16
401.828	0	targetsT1	220	3
406.082	0	targetsD1	270	16
