onset	duration	trial_type	fixdur	fixrank
16.679	0	targetsT1	208	17
17.297	0	targetsT1	454	19
90.355	0	targetsD2	246	3
92.531	0	targetsT2	566	10
107.243	0	targetsT1	140	1
107.567	0	targetsT1	446	3
110.527	0	targetsD1	410	11
136.653	0	targetsT2	118	1
137.011	0	targetsT2	456	3
137.499	0	targetsD2	306	4
138.863	0	targetsD2	206	9
139.093	0	targetsD2	308	10
183.015	0	targetsD3	360	1
184.411	0	targetsT3	176	5
185.189	0	targetsT3	248	7
185.467	0	targetsD3	442	8
186.797	0	targetsT3	172	11
187.431	0	targetsD3	278	14
188.171	0	targetsD3	396	16
207.681	0	targetsT3	216	16
238.327	0	targetsT1	260	15
249.087	0	targetsD1	144	1
249.441	0	targetsD1	48	3
250.441	0	targetsD1	488	6
252.205	0	targetsT1	562	11
253.553	0	targetsD1	574	13
254.859	0	targetsD1	222	15
265.803	0	targetsT3	452	1
267.311	0	targetsD3	186	5
267.959	0	targetsD3	330	7
268.311	0	targetsT3	386	8
269.459	0	targetsD3	252	11
270.527	0	targetsT3	558	14
281.663	0	targetsT1	342	6
284.847	0	targetsD1	214	16
285.089	0	targetsD1	404	17
286.221	0	targetsD1	220	19
301.547	0	targetsT1	280	13
302.503	0	targetsT1	246	16
323.239	0	targetsD2	156	1
323.689	0	targetsD2	252	3
323.987	0	targetsT2	420	4
325.819	0	targetsT2	372	9
355.999	0	targetsT2	352	3
