onset	duration	trial_type	fixdur	fixrank
50.02	0	targetsT1	334	15
52.64	0	targetsT1	358	23
84.156	0	targetsT3	330	2
85.082	0	targetsT3	432	5
87.224	0	targetsT3	190	11
89.918	0	targetsT3	372	18
101.492	0	targetsD2	150	2
101.676	0	targetsT2	530	3
102.24	0	targetsD2	402	4
102.668	0	targetsD2	364	5
103.346	0	targetsD2	418	7
104.606	0	targetsD2	138	10
105.04	0	targetsD2	294	12
105.354	0	targetsD2	294	13
107.038	0	targetsT2	268	18
107.33	0	targetsD2	346	19
107.688	0	targetsD2	392	20
108.492	0	targetsD2	464	22
127.236	0	targetsT1	248	20
128.932	0	targetsD1	432	23
139.028	0	targetsD3	344	2
140.174	0	targetsD3	268	5
140.9	0	targetsD3	334	7
141.26	0	targetsD3	260	8
141.552	0	targetsT3	458	9
142.284	0	targetsD3	80	10
142.396	0	targetsD3	338	11
142.762	0	targetsD3	254	12
143.06	0	targetsD3	328	13
143.422	0	targetsD3	346	14
144.042	0	targetsD3	270	16
144.618	0	targetsD3	68	18
145.026	0	targetsT3	454	20
145.524	0	targetsT3	692	21
162.582	0	targetsT2	424	12
163.052	0	targetsT2	300	13
180.206	0	targetsT1	202	6
182.29	0	targetsD1	22	12
183.592	0	targetsD1	256	15
184.128	0	targetsD1	350	17
184.504	0	targetsD1	112	18
184.924	0	targetsD1	282	20
198.594	0	targetsT2	226	2
199.278	0	targetsT2	184	4
216.536	0	targetsD2	224	3
221.134	0	targetsD2	350	18
221.524	0	targetsT2	634	19
222.208	0	targetsT2	358	20
222.932	0	targetsT2	458	22
223.434	0	targetsT2	166	23
244.018	0	targetsT1	754	18
259.992	0	targetsT3	512	8
262.148	0	targetsT3	474	12
262.87	0	targetsT3	658	14
279.342	0	targetsD3	280	9
279.65	0	targetsT3	352	10
280.568	0	targetsT3	510	13
281.798	0	targetsT3	232	16
282.264	0	targetsD3	190	18
296.054	0	targetsT3	500	7
299.748	0	targetsT3	384	18
300.53	0	targetsD3	624	20
301.192	0	targetsD3	164	21
334.33	0	targetsT1	516	17
398.37	0	targetsT2	178	5
398.788	0	targetsT2	330	7
399.986	0	targetsT2	288	10
403.964	0	targetsD2	322	23
435.36	0	targetsD1	180	6
437.266	0	targetsT1	616	12
