onset	duration	trial_type	fixdur	fixrank
26.213	0	targetsD1	304	1
26.569	0	targetsD1	252	2
26.843	0	targetsT1	154	3
27.419	0	targetsT1	244	5
28.661	0	targetsD1	294	9
32.049	0	targetsD1	290	22
40.555	0	targetsT2	240	3
41.487	0	targetsD2	242	6
42.567	0	targetsD2	142	10
42.947	0	targetsD2	252	12
43.691	0	targetsD2	166	15
45.017	0	targetsT2	334	20
46.667	0	targetsT2	380	24
56.551	0	targetsT3	360	2
58.487	0	targetsT3	228	9
59.019	0	targetsT3	200	11
61.333	0	targetsT3	164	19
61.789	0	targetsD3	226	21
73.039	0	targetsT3	414	6
74.621	0	targetsD3	296	11
75.271	0	targetsT3	232	13
75.769	0	targetsT3	288	15
76.741	0	targetsD3	350	19
77.131	0	targetsT3	376	20
77.537	0	targetsD3	198	21
141.821	0	targetsT3	318	2
142.913	0	targetsD3	192	6
143.113	0	targetsT3	474	7
143.843	0	targetsD3	240	9
144.343	0	targetsT3	220	11
144.595	0	targetsD3	232	12
144.853	0	targetsD3	168	13
145.253	0	targetsD3	248	15
145.525	0	targetsD3	162	16
145.713	0	targetsT3	278	17
146.025	0	targetsD3	238	18
158.779	0	targetsT2	136	6
159.095	0	targetsT2	184	8
161.293	0	targetsT2	366	15
162.749	0	targetsD2	52	19
162.833	0	targetsD2	264	20
164.143	0	targetsD2	640	24
173.215	0	targetsD2	224	3
173.909	0	targetsD2	284	6
174.465	0	targetsD2	210	8
174.713	0	targetsD2	270	9
175.007	0	targetsT2	286	10
175.321	0	targetsD2	326	11
175.677	0	targetsT2	254	12
176.691	0	targetsD2	162	15
187.695	0	targetsD3	256	2
189.217	0	targetsD3	238	7
190.525	0	targetsD3	428	12
191.785	0	targetsT3	328	16
192.137	0	targetsD3	244	17
192.799	0	targetsT3	152	19
192.987	0	targetsD3	198	20
193.223	0	targetsT3	418	21
203.319	0	targetsT1	252	2
209.449	0	targetsT1	184	22
221.365	0	targetsD2	194	3
222.161	0	targetsT2	240	6
223.215	0	targetsD2	240	10
225.721	0	targetsT2	334	19
253.121	0	targetsT3	414	12
254.845	0	targetsT3	458	17
282.173	0	targetsT2	336	9
282.535	0	targetsT2	264	10
282.827	0	targetsT2	130	11
294.745	0	targetsT1	436	1
295.525	0	targetsD1	314	3
296.053	0	targetsD1	226	5
327.163	0	targetsT1	422	9
339.155	0	targetsT2	370	3
342.433	0	targetsT2	486	15
371.939	0	targetsD3	202	2
374.255	0	targetsD3	194	11
374.475	0	targetsT3	430	12
376.157	0	targetsD3	206	17
376.399	0	targetsT3	344	18
376.771	0	targetsD3	272	19
377.341	0	targetsT3	838	21
