onset	duration	trial_type	fixdur	fixrank
54.491	0	targetsT1	170	7
54.907	0	targetsT1	122	9
56.569	0	targetsD1	262	15
90.203	0	targetsT2	120	1
90.901	0	targetsD2	244	4
91.621	0	targetsT2	338	7
92.233	0	targetsD2	220	9
92.789	0	targetsT2	226	11
93.501	0	targetsD2	236	13
94.009	0	targetsD2	206	15
111.725	0	targetsT1	376	10
141.697	0	targetsT3	188	2
142.045	0	targetsT3	150	4
143.369	0	targetsT3	320	10
145.343	0	targetsT3	370	18
145.743	0	targetsD3	410	19
159.981	0	targetsT2	244	9
160.857	0	targetsT2	192	13
176.181	0	targetsT1	296	19
177.011	0	targetsT1	562	21
192.317	0	targetsT1	380	6
207.151	0	targetsT2	230	4
209.483	0	targetsD2	310	13
211.517	0	targetsT2	452	21
225.173	0	targetsD1	204	6
225.417	0	targetsD1	278	7
225.959	0	targetsD1	296	9
226.293	0	targetsD1	202	10
227.289	0	targetsD1	202	14
227.513	0	targetsT1	372	15
228.713	0	targetsD1	294	19
229.235	0	targetsD1	290	21
229.555	0	targetsD1	444	22
241.669	0	targetsT2	412	9
243.661	0	targetsT2	428	16
256.609	0	targetsT3	68	1
258.225	0	targetsT3	412	6
259.143	0	targetsT3	330	8
259.857	0	targetsD3	286	10
260.513	0	targetsT3	258	12
260.793	0	targetsD3	272	13
273.493	0	targetsD2	374	1
275.211	0	targetsD2	192	7
275.707	0	targetsD2	208	9
276.229	0	targetsD2	350	11
276.913	0	targetsT2	502	13
277.745	0	targetsT2	428	15
278.197	0	targetsD2	182	16
279.605	0	targetsD2	378	21
307.753	0	targetsT3	254	10
310.253	0	targetsT3	228	19
321.751	0	targetsD3	112	1
321.887	0	targetsD3	206	2
322.307	0	targetsD3	202	4
322.751	0	targetsD3	370	6
323.421	0	targetsD3	172	8
324.205	0	targetsD3	226	10
324.903	0	targetsD3	334	12
325.269	0	targetsT3	484	13
326.931	0	targetsD3	206	18
375.559	0	targetsT1	402	14
378.279	0	targetsT1	416	22
