onset	duration	trial_type	fixdur	fixrank
11.784	0	targetsT3	302	6
12.408	0	targetsD3	186	8
12.902	0	targetsT3	196	10
13.31	0	targetsT3	206	12
13.552	0	targetsT3	182	13
14.008	0	targetsT3	418	15
14.466	0	targetsD3	304	16
14.8	0	targetsT3	410	17
22.598	0	targetsD2	218	1
23.71	0	targetsD2	500	6
24.258	0	targetsD2	210	7
24.498	0	targetsD2	236	8
25.242	0	targetsD2	236	10
26.48	0	targetsD2	184	15
26.694	0	targetsT2	490	16
27.214	0	targetsT2	292	17
28.098	0	targetsD2	284	20
28.916	0	targetsD2	420	22
40.752	0	targetsT2	128	1
42.028	0	targetsT2	448	7
42.496	0	targetsD2	166	8
44.474	0	targetsD2	218	16
45.42	0	targetsT2	226	20
74.496	0	targetsD3	258	8
76.15	0	targetsT3	346	15
76.764	0	targetsT3	182	17
77.162	0	targetsT3	142	19
78.4	0	targetsD3	202	23
121.968	0	targetsD3	262	1
123.204	0	targetsD3	156	6
123.39	0	targetsD3	272	7
123.684	0	targetsD3	200	8
124.242	0	targetsD3	192	10
124.458	0	targetsD3	242	11
124.722	0	targetsD3	200	12
124.948	0	targetsD3	382	13
125.594	0	targetsD3	234	15
125.848	0	targetsT3	656	16
127.028	0	targetsT3	108	19
127.362	0	targetsD3	236	21
127.622	0	targetsD3	252	22
127.898	0	targetsT3	656	23
143.948	0	targetsT1	422	21
159.132	0	targetsT1	418	23
173.646	0	targetsT3	190	6
173.878	0	targetsT3	206	7
174.108	0	targetsT3	254	8
176.15	0	targetsD3	256	15
176.678	0	targetsD3	512	17
177.674	0	targetsD3	234	19
178.554	0	targetsT3	522	22
188.106	0	targetsD2	120	1
189.276	0	targetsT2	370	6
189.932	0	targetsT2	330	8
190.62	0	targetsD2	228	10
192.472	0	targetsD2	244	16
192.74	0	targetsD2	332	17
207.692	0	targetsD1	422	10
208.154	0	targetsD1	418	11
208.878	0	targetsD1	332	13
209.25	0	targetsT1	400	14
212.554	0	targetsD1	356	23
223.316	0	targetsT2	100	1
225.434	0	targetsT2	394	10
228.968	0	targetsT2	454	22
261.13	0	targetsT2	440	10
262.552	0	targetsT2	356	15
298.76	0	targetsD3	226	6
299.298	0	targetsT3	220	8
300.176	0	targetsT3	332	11
302.1	0	targetsD3	270	17
302.67	0	targetsD3	266	19
303.16	0	targetsT3	186	21
318.31	0	targetsT1	454	10
336.338	0	targetsT2	176	8
338.142	0	targetsT2	350	16
354.782	0	targetsD1	232	10
355.046	0	targetsT1	216	11
355.29	0	targetsD1	304	12
355.634	0	targetsT1	162	13
355.824	0	targetsD1	266	14
358.134	0	targetsD1	450	21
383.566	0	targetsT3	280	1
385.492	0	targetsT3	388	8
398.746	0	targetsT1	238	10
399.262	0	targetsT1	172	12
