onset	duration	trial_type	fixdur	fixrank
27.562	0	targetsD2	124	1
27.892	0	targetsD2	172	3
29.084	0	targetsT2	242	8
30.028	0	targetsD2	272	11
30.888	0	targetsD2	304	14
31.23	0	targetsT2	436	15
55.172	0	targetsD1	204	4
55.612	0	targetsT1	558	6
56.214	0	targetsD1	252	7
57.684	0	targetsD1	232	12
58.32	0	targetsD1	182	15
71.12	0	targetsD3	282	1
71.43	0	targetsT3	342	2
71.792	0	targetsT3	222	3
72.462	0	targetsD3	288	5
73.052	0	targetsD3	210	7
73.688	0	targetsD3	392	9
74.132	0	targetsD3	222	10
74.652	0	targetsD3	278	12
74.972	0	targetsT3	354	13
87.064	0	targetsT2	128	1
87.512	0	targetsT2	168	3
89.582	0	targetsT2	226	11
90.84	0	targetsD2	276	15
92.074	0	targetsD2	174	19
101.03	0	targetsT2	152	1
101.304	0	targetsT2	282	3
104.372	0	targetsT2	326	15
135.394	0	targetsT2	226	5
137.852	0	targetsT2	356	15
150.584	0	targetsT3	82	1
150.952	0	targetsT3	216	3
151.544	0	targetsT3	198	5
151.952	0	targetsT3	194	7
162.726	0	targetsT3	326	1
163.098	0	targetsD3	290	2
163.774	0	targetsT3	158	5
164.908	0	targetsT3	350	10
165.52	0	targetsD3	146	12
165.714	0	targetsD3	388	13
166.152	0	targetsD3	292	14
166.5	0	targetsD3	372	15
167.238	0	targetsT3	524	17
194.3	0	targetsT1	298	4
207.44	0	targetsD3	302	1
208.024	0	targetsD3	276	3
209.684	0	targetsT3	356	9
210.58	0	targetsT3	410	12
221.902	0	targetsD3	336	1
222.516	0	targetsD3	262	3
224.822	0	targetsT3	148	12
225.17	0	targetsT3	160	14
225.354	0	targetsT3	378	15
226.132	0	targetsD3	226	17
238.7	0	targetsD2	310	1
239.294	0	targetsD2	242	3
239.83	0	targetsD2	36	5
240.248	0	targetsD2	280	7
240.56	0	targetsD2	256	8
241.302	0	targetsD2	182	11
242.128	0	targetsT2	336	14
242.506	0	targetsD2	288	15
243.684	0	targetsT2	246	19
272.792	0	targetsT2	170	7
274.266	0	targetsT2	330	11
275.396	0	targetsD2	252	15
303.75	0	targetsT1	346	7
321.066	0	targetsD1	270	6
322.66	0	targetsT1	188	12
323.454	0	targetsT1	452	15
325.572	0	targetsD1	358	21
338.414	0	targetsT3	258	1
339.752	0	targetsD3	294	5
371.806	0	targetsT1	880	21
