onset	duration	trial_type	fixdur	fixrank
16.135	0	targetsT1	440	15
17.745	0	targetsD1	244	20
70.253	0	targetsD1	458	20
70.767	0	targetsT1	214	21
71.239	0	targetsD1	244	23
86.245	0	targetsD3	316	5
89.015	0	targetsT3	530	13
90.237	0	targetsT3	440	16
91.925	0	targetsT3	456	21
107.617	0	targetsT1	288	9
124.027	0	targetsT3	320	2
125.041	0	targetsT3	470	5
126.189	0	targetsT3	240	8
126.469	0	targetsD3	232	9
127.375	0	targetsD3	272	13
127.667	0	targetsD3	298	14
128.255	0	targetsD3	234	16
128.793	0	targetsD3	306	18
129.649	0	targetsD3	196	21
145.685	0	targetsT1	362	19
147.005	0	targetsT1	516	23
160.169	0	targetsT2	282	3
162.791	0	targetsT2	404	12
165.827	0	targetsT2	178	22
175.145	0	targetsT3	278	5
175.449	0	targetsT3	212	6
175.925	0	targetsT3	242	8
176.693	0	targetsT3	360	11
177.441	0	targetsD3	306	13
188.511	0	targetsT3	244	3
189.047	0	targetsT3	386	5
191.677	0	targetsT3	196	13
192.471	0	targetsT3	440	16
205.275	0	targetsD3	252	2
205.547	0	targetsD3	288	3
206.149	0	targetsD3	250	5
206.423	0	targetsD3	252	6
207.013	0	targetsD3	228	8
207.265	0	targetsT3	204	9
207.907	0	targetsD3	228	11
208.459	0	targetsD3	276	13
208.781	0	targetsT3	388	14
209.523	0	targetsD3	276	16
209.823	0	targetsD3	408	17
210.253	0	targetsT3	446	18
210.723	0	targetsD3	246	19
222.979	0	targetsT2	354	9
226.445	0	targetsT2	236	21
227.347	0	targetsD2	202	24
241.933	0	targetsD1	178	9
243.603	0	targetsD1	256	15
244.453	0	targetsD1	240	18
244.721	0	targetsD1	352	19
245.101	0	targetsT1	644	20
245.793	0	targetsD1	228	21
246.601	0	targetsT1	132	23
286.707	0	targetsT1	214	18
287.143	0	targetsT1	332	20
287.939	0	targetsD1	196	23
315.409	0	targetsD2	394	2
317.161	0	targetsT2	280	8
318.873	0	targetsD2	190	13
321.615	0	targetsD2	224	22
322.149	0	targetsT2	358	24
322.967	0	targetsD2	340	26
352.463	0	targetsD3	242	5
353.331	0	targetsD3	206	8
354.621	0	targetsT3	396	13
355.813	0	targetsT3	324	17
356.369	0	targetsT3	236	19
369.915	0	targetsT2	444	6
372.457	0	targetsT2	386	14
377.067	0	targetsT2	236	26
390.309	0	targetsT2	300	2
390.639	0	targetsD2	304	3
390.969	0	targetsD2	286	4
391.471	0	targetsD2	274	6
392.041	0	targetsD2	368	8
392.449	0	targetsD2	290	9
393.227	0	targetsD2	270	12
393.517	0	targetsT2	432	13
393.979	0	targetsD2	290	14
394.293	0	targetsD2	424	15
396.329	0	targetsD2	180	21
424.049	0	targetsT2	276	4
427.289	0	targetsT2	454	15
