onset	duration	trial_type	fixdur	fixrank
27.021	0	targetsT1	150	1
33.667	0	targetsT1	314	23
57.643	0	targetsT2	258	1
57.937	0	targetsT2	212	2
58.731	0	targetsT2	272	4
60.017	0	targetsT2	312	8
77.995	0	targetsT2	476	2
78.841	0	targetsT2	230	4
79.921	0	targetsT2	250	7
80.381	0	targetsT2	218	9
96.413	0	targetsD2	106	1
96.543	0	targetsD2	288	2
96.853	0	targetsD2	254	3
97.131	0	targetsD2	278	4
97.969	0	targetsD2	222	7
98.213	0	targetsD2	244	8
98.479	0	targetsD2	258	9
98.763	0	targetsD2	248	10
99.545	0	targetsT2	248	13
99.817	0	targetsD2	284	14
100.129	0	targetsD2	332	15
100.499	0	targetsT2	196	16
100.719	0	targetsD2	178	17
100.917	0	targetsT2	234	18
116.091	0	targetsT3	452	12
117.449	0	targetsT3	472	16
118.229	0	targetsT3	560	18
134.185	0	targetsT1	236	19
167.897	0	targetsD3	272	4
168.193	0	targetsT3	396	5
168.611	0	targetsD3	224	6
168.859	0	targetsT3	236	7
169.123	0	targetsD3	202	8
169.353	0	targetsT3	312	9
169.939	0	targetsD3	218	11
170.181	0	targetsD3	292	12
170.789	0	targetsD3	268	14
171.079	0	targetsD3	270	15
171.385	0	targetsD3	272	16
171.687	0	targetsT3	414	17
172.125	0	targetsD3	232	18
188.795	0	targetsT1	322	20
189.945	0	targetsD1	562	23
201.383	0	targetsD2	308	2
202.143	0	targetsD2	186	4
205.099	0	targetsD2	254	13
205.635	0	targetsT2	220	15
205.879	0	targetsD2	320	16
206.225	0	targetsT2	422	17
206.671	0	targetsD2	272	18
222.421	0	targetsT3	402	6
223.219	0	targetsT3	378	8
226.517	0	targetsT3	442	18
238.995	0	targetsD1	328	9
240.639	0	targetsT1	338	15
308.231	0	targetsT1	222	7
322.455	0	targetsT3	256	4
322.749	0	targetsD3	412	5
323.199	0	targetsD3	372	6
323.597	0	targetsD3	308	7
324.233	0	targetsD3	234	9
325.457	0	targetsD3	286	14
326.159	0	targetsD3	286	16
326.469	0	targetsD3	256	17
328.109	0	targetsT3	422	21
338.515	0	targetsD1	108	1
339.981	0	targetsD1	248	7
340.497	0	targetsT1	302	9
342.433	0	targetsD1	268	15
343.701	0	targetsD1	266	19
343.995	0	targetsD1	310	20
358.885	0	targetsT2	256	3
359.163	0	targetsD2	410	4
361.215	0	targetsT2	552	10
378.247	0	targetsT3	416	4
378.975	0	targetsT3	92	6
381.451	0	targetsT3	248	14
382.641	0	targetsD3	172	18
383.521	0	targetsD3	278	21
395.147	0	targetsD3	228	4
397.401	0	targetsT3	250	11
398.367	0	targetsT3	404	14
398.795	0	targetsT3	866	15
399.685	0	targetsT3	234	16
412.045	0	targetsT2	240	4
415.437	0	targetsT2	372	14
