onset	duration	trial_type	fixdur	fixrank
38.609	0	targetsT3	146	1
38.783	0	targetsT3	152	2
39.911	0	targetsT3	188	6
40.139	0	targetsT3	382	7
41.373	0	targetsT3	464	11
85.559	0	targetsT3	184	2
87.081	0	targetsD3	262	7
87.365	0	targetsT3	288	8
87.677	0	targetsD3	88	9
87.791	0	targetsT3	538	10
88.883	0	targetsT3	274	13
89.793	0	targetsT3	492	16
102.401	0	targetsD1	352	6
102.775	0	targetsD1	250	7
104.721	0	targetsD1	314	14
105.461	0	targetsT1	484	17
106.261	0	targetsD1	190	19
120.275	0	targetsD2	84	6
120.385	0	targetsD2	180	7
122.815	0	targetsT2	280	17
151.665	0	targetsT2	580	8
153.653	0	targetsT2	280	14
154.155	0	targetsT2	288	16
163.717	0	targetsD3	368	1
164.279	0	targetsD3	302	3
165.209	0	targetsD3	204	6
165.441	0	targetsT3	350	7
165.821	0	targetsD3	286	8
166.135	0	targetsT3	358	9
166.515	0	targetsD3	282	10
166.831	0	targetsD3	268	11
167.523	0	targetsD3	264	13
167.811	0	targetsD3	206	14
168.333	0	targetsD3	378	16
168.755	0	targetsD3	88	17
169.085	0	targetsD3	278	19
199.025	0	targetsT3	454	10
228.299	0	targetsT1	252	14
242.887	0	targetsT2	374	6
243.291	0	targetsT2	260	7
243.573	0	targetsD2	294	8
245.257	0	targetsD2	304	14
245.911	0	targetsD2	218	16
246.157	0	targetsD2	266	17
274.723	0	targetsT1	526	7
289.177	0	targetsD3	216	2
290.349	0	targetsD3	294	7
291.093	0	targetsD3	212	10
292.119	0	targetsT3	356	14
293.525	0	targetsT3	304	19
304.711	0	targetsT1	404	6
318.707	0	targetsD3	182	2
318.901	0	targetsT3	182	3
323.069	0	targetsT3	178	17
334.537	0	targetsT1	264	7
338.177	0	targetsD1	264	17
351.265	0	targetsD1	202	7
354.221	0	targetsT1	494	19
