onset	duration	trial_type	fixdur	fixrank
27.602	0	targetsT3	220	5
28.702	0	targetsT3	186	9
31.236	0	targetsT3	564	16
46.118	0	targetsT2	514	10
48.51	0	targetsD2	180	16
48.724	0	targetsT2	246	17
49.158	0	targetsT2	212	19
62.262	0	targetsT3	502	3
64.062	0	targetsD3	240	9
66.08	0	targetsD3	334	16
78.778	0	targetsD3	170	1
79.408	0	targetsD3	302	3
79.76	0	targetsT3	320	4
80.102	0	targetsD3	234	5
80.572	0	targetsD3	234	7
80.83	0	targetsD3	240	8
81.094	0	targetsD3	254	9
81.37	0	targetsD3	212	10
81.858	0	targetsD3	224	12
82.336	0	targetsT3	244	14
82.83	0	targetsD3	230	16
83.088	0	targetsD3	336	17
113.85	0	targetsT1	434	11
125.516	0	targetsT1	254	2
127.302	0	targetsD1	210	8
128.318	0	targetsD1	164	11
128.786	0	targetsD1	320	13
178.216	0	targetsT2	312	2
180.596	0	targetsD2	256	10
182.268	0	targetsT2	314	16
182.608	0	targetsD2	412	17
183.35	0	targetsD2	296	19
193.414	0	targetsT3	480	1
195.14	0	targetsT3	336	7
195.82	0	targetsD3	334	9
198.696	0	targetsT3	482	17
214.56	0	targetsT1	510	13
260.544	0	targetsD2	336	2
290.574	0	targetsD1	168	2
295.412	0	targetsT1	644	19
304.994	0	targetsD3	192	1
305.744	0	targetsD3	226	4
306.54	0	targetsD3	330	7
307.444	0	targetsT3	210	9
308.346	0	targetsT3	520	12
309.152	0	targetsD3	350	14
309.87	0	targetsT3	408	16
318.94	0	targetsT3	150	1
320.636	0	targetsT3	292	7
320.956	0	targetsT3	386	8
321.386	0	targetsT3	330	9
321.75	0	targetsT3	262	10
332.314	0	targetsT1	382	2
376.736	0	targetsD1	230	2
378.372	0	targetsT1	408	8
381.926	0	targetsD1	330	19
