onset	duration	trial_type	fixdur	fixrank
27.256	0	targetsT2	600	6
32.62	0	targetsT2	838	20
59.782	0	targetsD3	178	1
60.426	0	targetsD3	360	3
60.806	0	targetsT3	356	4
62.294	0	targetsD3	364	8
62.954	0	targetsD3	250	10
63.232	0	targetsD3	318	11
63.578	0	targetsT3	508	12
64.126	0	targetsD3	452	13
64.616	0	targetsD3	232	14
66.302	0	targetsD3	310	18
66.644	0	targetsD3	272	19
81.206	0	targetsT3	392	10
81.616	0	targetsT3	432	11
82.89	0	targetsT3	590	14
95.76	0	targetsD1	384	8
96.168	0	targetsD1	300	9
96.488	0	targetsT1	286	10
98.778	0	targetsD1	406	16
99.79	0	targetsD1	334	18
114.842	0	targetsD2	276	6
120.104	0	targetsT2	386	20
120.516	0	targetsT2	524	21
134.51	0	targetsD2	260	6
135.752	0	targetsT2	358	10
137.834	0	targetsT2	294	16
156.452	0	targetsT1	562	18
171.744	0	targetsT1	428	18
203.916	0	targetsT2	272	4
204.472	0	targetsT2	338	6
204.834	0	targetsD2	292	7
205.832	0	targetsD2	314	10
208.136	0	targetsD2	260	16
209.228	0	targetsD2	298	19
209.556	0	targetsD2	450	20
210.026	0	targetsD2	344	21
221.978	0	targetsD3	356	1
222.678	0	targetsT3	354	3
225.834	0	targetsT3	420	12
228.284	0	targetsT3	460	18
246.204	0	targetsT1	424	16
279.466	0	targetsT1	232	9
294.304	0	targetsD2	254	4
295.008	0	targetsD2	258	6
295.29	0	targetsT2	450	7
300.042	0	targetsD2	386	20
315.126	0	targetsT3	606	10
318.856	0	targetsT3	458	19
360.734	0	targetsT3	138	1
361.448	0	targetsD3	274	3
364.308	0	targetsD3	294	12
364.622	0	targetsT3	408	13
365.054	0	targetsT3	404	14
375.868	0	targetsT1	252	8
376.584	0	targetsD1	238	10
379.048	0	targetsD1	334	18
390.936	0	targetsT3	150	1
391.478	0	targetsT3	290	3
391.792	0	targetsD3	402	4
393.142	0	targetsT3	424	8
394.078	0	targetsD3	250	10
394.69	0	targetsD3	388	12
395.476	0	targetsD3	288	14
408.59	0	targetsT2	292	6
413.394	0	targetsT2	258	19
