onset	duration	trial_type	fixdur	fixrank
12.447	0	targetsD2	272	4
13.031	0	targetsT2	494	6
13.549	0	targetsT2	292	7
13.863	0	targetsD2	416	8
14.311	0	targetsD2	378	9
14.713	0	targetsD2	168	10
16.199	0	targetsD2	276	15
16.779	0	targetsD2	222	17
17.365	0	targetsD2	278	19
29.351	0	targetsD1	266	9
31.009	0	targetsT1	282	14
31.589	0	targetsT1	384	16
45.641	0	targetsT1	400	9
47.383	0	targetsD1	352	14
78.523	0	targetsT2	224	4
80.185	0	targetsT2	418	9
93.615	0	targetsT3	244	4
94.477	0	targetsD3	216	6
95.123	0	targetsD3	338	8
95.735	0	targetsT3	282	10
96.253	0	targetsT3	418	12
97.691	0	targetsD3	452	16
110.425	0	targetsT3	212	1
110.659	0	targetsT3	284	2
112.051	0	targetsT3	434	5
112.517	0	targetsD3	398	6
113.287	0	targetsD3	192	8
115.909	0	targetsD3	250	16
116.511	0	targetsT3	330	18
146.607	0	targetsT1	634	7
227.995	0	targetsT1	522	9
230.625	0	targetsD1	244	14
248.281	0	targetsT1	310	18
260.063	0	targetsT2	526	6
280.531	0	targetsD2	172	6
282.141	0	targetsD2	334	10
284.435	0	targetsT2	260	15
285.141	0	targetsT2	660	17
304.715	0	targetsT3	302	12
306.229	0	targetsT3	410	16
318.391	0	targetsD3	372	1
318.785	0	targetsD3	344	2
319.539	0	targetsD3	406	4
320.005	0	targetsD3	446	5
320.495	0	targetsT3	556	6
321.483	0	targetsT3	424	8
322.173	0	targetsD3	406	10
322.901	0	targetsD3	318	12
323.735	0	targetsT3	188	14
334.479	0	targetsD1	260	7
335.201	0	targetsD1	292	9
336.745	0	targetsT1	332	14
337.421	0	targetsD1	286	16
337.997	0	targetsD1	486	18
352.207	0	targetsD2	468	6
352.695	0	targetsD2	244	7
352.975	0	targetsT2	240	8
353.519	0	targetsT2	306	10
367.525	0	targetsT3	210	6
368.003	0	targetsT3	280	8
369.587	0	targetsD3	258	12
370.373	0	targetsD3	294	14
370.935	0	targetsT3	270	16
371.667	0	targetsD3	260	18
402.449	0	targetsT2	498	10
406.133	0	targetsT2	712	19
