onset	duration	trial_type	fixdur	fixrank
20.117	0	targetsT2	246	16
21.791	0	targetsT2	478	20
41.607	0	targetsT2	110	1
42.225	0	targetsT2	434	3
43.449	0	targetsT2	424	6
47.377	0	targetsD2	310	16
62.701	0	targetsT1	326	16
77.259	0	targetsT2	518	3
82.325	0	targetsD2	260	16
82.891	0	targetsT2	514	18
94.251	0	targetsT1	62	1
97.125	0	targetsT1	456	10
113.849	0	targetsD2	94	1
114.443	0	targetsD2	308	3
115.475	0	targetsD2	282	6
115.791	0	targetsD2	472	7
118.295	0	targetsT2	184	13
119.453	0	targetsT2	570	16
120.037	0	targetsT2	606	17
120.663	0	targetsD2	540	18
121.521	0	targetsD2	308	20
133.995	0	targetsD2	334	3
135.417	0	targetsT2	504	7
137.905	0	targetsD2	320	13
139.453	0	targetsD2	452	17
155.909	0	targetsT3	492	14
156.807	0	targetsT3	476	16
158.093	0	targetsD3	494	19
167.033	0	targetsD1	154	1
167.205	0	targetsT1	696	2
170.653	0	targetsD1	338	10
171.871	0	targetsD1	290	13
172.805	0	targetsD1	262	16
206.903	0	targetsD3	612	2
207.585	0	targetsT3	610	3
209.589	0	targetsD3	214	8
210.161	0	targetsD3	458	10
211.089	0	targetsT3	242	12
212.553	0	targetsD3	184	16
212.749	0	targetsD3	302	17
213.413	0	targetsT3	784	19
242.101	0	targetsT1	114	1
244.815	0	targetsT1	338	10
281.103	0	targetsD1	90	1
281.213	0	targetsD1	558	2
284.793	0	targetsD1	282	10
285.969	0	targetsT1	680	13
290.081	0	targetsD1	428	21
299.311	0	targetsD3	632	1
299.985	0	targetsD3	430	2
300.449	0	targetsD3	426	3
301.241	0	targetsT3	402	5
301.667	0	targetsD3	348	6
302.389	0	targetsD3	550	8
302.971	0	targetsD3	336	9
303.327	0	targetsT3	260	10
304.347	0	targetsD3	380	12
305.083	0	targetsD3	284	14
305.385	0	targetsT3	758	15
325.303	0	targetsT1	880	21
352.575	0	targetsT3	114	1
354.525	0	targetsT3	340	6
358.361	0	targetsT3	572	16
358.949	0	targetsD3	470	17
359.733	0	targetsD3	262	19
360.013	0	targetsT3	686	20
368.197	0	targetsT3	100	1
368.317	0	targetsT3	86	2
370.515	0	targetsT3	322	8
370.857	0	targetsT3	598	9
371.473	0	targetsT3	272	10
374.323	0	targetsT3	316	17
387.427	0	targetsD3	92	1
387.539	0	targetsT3	114	2
388.711	0	targetsD3	338	5
389.685	0	targetsT3	594	8
390.649	0	targetsD3	442	10
392.473	0	targetsD3	380	15
392.877	0	targetsD3	438	16
393.335	0	targetsT3	168	17
393.823	0	targetsT3	330	19
394.185	0	targetsD3	342	20
