onset	duration	trial_type	fixdur	fixrank
52.696	0	targetsD1	364	6
53.344	0	targetsT1	604	8
55.1	0	targetsD1	384	12
55.506	0	targetsD1	880	13
57.808	0	targetsD1	386	17
74.686	0	targetsT1	504	12
107.926	0	targetsT3	932	2
108.892	0	targetsD3	356	3
109.268	0	targetsD3	368	4
113.588	0	targetsT3	372	15
113.978	0	targetsD3	434	16
114.43	0	targetsT3	404	17
115.318	0	targetsD3	414	19
116.296	0	targetsT3	292	21
131.314	0	targetsD2	416	5
136.932	0	targetsT2	546	18
139.328	0	targetsT2	702	23
152.282	0	targetsD1	382	8
157.142	0	targetsT1	700	17
191.218	0	targetsT3	290	3
192.394	0	targetsT3	564	6
197.494	0	targetsD3	248	16
198.98	0	targetsT3	906	20
209.726	0	targetsT3	524	4
211.538	0	targetsT3	752	8
215.48	0	targetsD3	430	15
215.932	0	targetsT3	532	16
216.484	0	targetsD3	722	17
233.596	0	targetsT3	530	15
234.158	0	targetsT3	858	16
235.052	0	targetsT3	548	17
251.228	0	targetsD2	454	5
252.48	0	targetsD2	336	8
253.53	0	targetsT2	590	11
254.152	0	targetsT2	580	12
255.576	0	targetsD2	392	15
257.918	0	targetsD2	378	21
270.256	0	targetsD3	100	2
270.38	0	targetsD3	488	3
270.896	0	targetsD3	330	4
271.814	0	targetsD3	600	6
272.928	0	targetsD3	270	8
276.618	0	targetsD3	416	15
277.076	0	targetsT3	782	16
277.888	0	targetsD3	394	17
278.954	0	targetsT3	288	19
279.26	0	targetsD3	418	20
279.702	0	targetsD3	234	21
332.382	0	targetsT2	476	5
337.484	0	targetsT2	594	17
349.704	0	targetsT3	618	3
350.342	0	targetsT3	564	4
355.008	0	targetsD3	390	16
370.364	0	targetsT2	150	5
371.918	0	targetsT2	386	8
373.142	0	targetsD2	296	11
373.466	0	targetsD2	742	12
374.226	0	targetsD2	296	13
374.882	0	targetsD2	348	15
375.602	0	targetsD2	276	17
375.902	0	targetsD2	462	18
376.404	0	targetsD2	508	19
377.402	0	targetsT2	346	21
378.174	0	targetsD2	542	23
393.04	0	targetsT1	712	13
429.754	0	targetsT2	480	13
430.808	0	targetsT2	674	15
444.248	0	targetsT1	476	6
468.402	0	targetsT2	578	15
470.196	0	targetsT2	698	19
