onset	duration	trial_type	fixdur	fixrank
12.645	0	targetsD3	318	9
15.105	0	targetsT3	294	16
15.427	0	targetsT3	422	17
15.871	0	targetsT3	294	18
16.187	0	targetsT3	196	19
16.413	0	targetsT3	454	20
16.897	0	targetsT3	402	21
17.317	0	targetsD3	220	22
17.555	0	targetsT3	344	23
17.931	0	targetsT3	132	24
45.469	0	targetsD2	268	6
46.277	0	targetsT2	588	8
46.899	0	targetsT2	408	9
65.995	0	targetsT1	510	3
67.589	0	targetsD1	410	7
72.337	0	targetsD1	94	17
73.371	0	targetsD1	388	20
74.247	0	targetsD1	536	22
91.513	0	targetsT3	394	16
92.135	0	targetsT3	142	18
92.293	0	targetsD3	210	19
93.433	0	targetsT3	322	22
104.623	0	targetsT2	468	6
105.429	0	targetsD2	198	8
110.617	0	targetsD2	478	20
111.115	0	targetsT2	580	21
124.583	0	targetsD1	170	3
131.265	0	targetsT1	244	20
131.835	0	targetsT1	328	22
150.455	0	targetsT1	604	23
165.257	0	targetsD2	278	6
165.897	0	targetsT2	294	8
169.515	0	targetsT2	608	16
256.017	0	targetsD2	364	5
256.415	0	targetsT2	720	6
257.441	0	targetsD2	450	8
257.929	0	targetsD2	478	9
258.441	0	targetsD2	478	10
259.285	0	targetsD2	396	12
260.447	0	targetsD2	240	15
260.711	0	targetsD2	456	16
262.363	0	targetsT2	614	20
263.005	0	targetsD2	412	21
288.871	0	targetsT2	856	12
290.789	0	targetsT2	660	15
306.699	0	targetsD3	148	1
306.871	0	targetsT3	758	2
310.075	0	targetsD3	434	9
312.593	0	targetsD3	356	15
312.969	0	targetsT3	330	16
313.321	0	targetsD3	444	17
313.787	0	targetsD3	298	18
314.103	0	targetsD3	318	19
327.055	0	targetsT3	50	1
327.127	0	targetsD3	108	2
327.769	0	targetsD3	332	5
329.333	0	targetsT3	520	9
330.717	0	targetsD3	548	12
332.075	0	targetsT3	774	15
332.887	0	targetsD3	478	16
333.403	0	targetsT3	328	17
333.765	0	targetsD3	402	18
334.185	0	targetsT3	1434	19
335.661	0	targetsD3	738	20
336.419	0	targetsD3	486	21
336.925	0	targetsD3	482	22
337.433	0	targetsD3	488	23
337.965	0	targetsD3	344	24
370.283	0	targetsT3	388	9
373.127	0	targetsD3	368	16
373.517	0	targetsD3	476	17
374.017	0	targetsT3	300	18
374.347	0	targetsD3	624	19
375.833	0	targetsT3	908	22
394.329	0	targetsT1	478	17
409.173	0	targetsT2	570	5
411.453	0	targetsT2	622	10
431.463	0	targetsT3	628	5
434.969	0	targetsT3	606	12
436.931	0	targetsD3	234	16
437.595	0	targetsD3	320	18
437.935	0	targetsT3	322	19
453.203	0	targetsT1	598	7
459.913	0	targetsD1	580	23
