onset	duration	trial_type	fixdur	fixrank
10.703	0	targetsD1	478	2
14.791	0	targetsT1	514	13
15.891	0	targetsD1	320	16
30.885	0	targetsT1	694	2
48.295	0	targetsT1	80	1
50.579	0	targetsT1	560	8
68.473	0	targetsT2	136	6
70.943	0	targetsT2	570	12
73.835	0	targetsT2	300	19
142.809	0	targetsD2	64	1
142.895	0	targetsT2	122	2
143.033	0	targetsD2	762	3
144.259	0	targetsD2	316	5
144.609	0	targetsT2	548	6
145.589	0	targetsD2	384	8
146.667	0	targetsD2	360	10
147.477	0	targetsD2	434	12
147.937	0	targetsT2	216	13
148.539	0	targetsT2	368	15
149.285	0	targetsD2	452	17
150.397	0	targetsD2	340	19
150.755	0	targetsD2	354	20
151.545	0	targetsD2	474	22
162.423	0	targetsD1	552	1
163.001	0	targetsD1	370	2
165.565	0	targetsD1	346	8
167.153	0	targetsD1	636	12
167.811	0	targetsD1	328	13
169.079	0	targetsT1	480	16
185.023	0	targetsT1	576	2
204.731	0	targetsD2	152	1
204.905	0	targetsD2	450	2
205.397	0	targetsD2	320	3
206.563	0	targetsD2	368	6
209.387	0	targetsD2	410	13
210.229	0	targetsD2	440	15
211.935	0	targetsT2	638	19
212.595	0	targetsT2	314	20
213.155	0	targetsT2	256	22
223.279	0	targetsT3	82	2
224.691	0	targetsT3	486	6
228.771	0	targetsD3	428	16
229.221	0	targetsT3	244	17
229.777	0	targetsT3	212	19
230.193	0	targetsD3	304	21
246.851	0	targetsT1	466	12
262.209	0	targetsT2	170	1
262.915	0	targetsT2	664	3
265.203	0	targetsT2	562	8
301.917	0	targetsD3	94	2
303.265	0	targetsD3	392	6
303.705	0	targetsT3	462	7
304.213	0	targetsD3	500	8
304.733	0	targetsD3	404	9
306.359	0	targetsT3	270	13
306.649	0	targetsD3	412	14
307.079	0	targetsT3	224	15
307.317	0	targetsT3	330	16
307.675	0	targetsT3	434	17
308.129	0	targetsD3	296	18
325.365	0	targetsT3	784	15
326.183	0	targetsT3	628	16
327.157	0	targetsT3	624	18
356.193	0	targetsT2	532	5
356.761	0	targetsD2	424	6
360.377	0	targetsT2	342	15
360.981	0	targetsT2	338	17
361.807	0	targetsD2	412	19
371.683	0	targetsT2	88	1
372.233	0	targetsT2	536	3
375.427	0	targetsT2	528	10
377.519	0	targetsD2	280	15
391.973	0	targetsT3	500	8
394.843	0	targetsD3	298	15
395.161	0	targetsD3	420	16
395.609	0	targetsD3	336	17
395.967	0	targetsD3	388	18
397.189	0	targetsT3	230	21
408.343	0	targetsD3	258	6
408.643	0	targetsD3	422	7
409.083	0	targetsD3	330	8
411.367	0	targetsD3	360	13
411.759	0	targetsT3	514	14
412.303	0	targetsD3	556	15
412.879	0	targetsT3	270	16
413.169	0	targetsD3	352	17
413.543	0	targetsT3	628	18
414.203	0	targetsD3	180	19
447.399	0	targetsT3	186	6
448.179	0	targetsT3	340	8
448.551	0	targetsT3	346	9
451.487	0	targetsD3	410	16
