onset	duration	trial_type	fixdur	fixrank
64.88	0	targetsT2	634	5
68.964	0	targetsT2	282	15
69.518	0	targetsT2	246	17
89.986	0	targetsT1	270	12
100.462	0	targetsD2	90	2
100.578	0	targetsD2	790	3
101.404	0	targetsD2	272	4
101.696	0	targetsD2	310	5
103.712	0	targetsD2	272	8
104.638	0	targetsD2	316	11
104.994	0	targetsD2	224	12
105.926	0	targetsD2	288	15
106.722	0	targetsD2	384	17
107.14	0	targetsT2	612	18
108.626	0	targetsT2	180	21
109.132	0	targetsT2	88	23
109.248	0	targetsD2	232	24
112.014	0	targetsD2	216	31
113.32	0	targetsT2	420	36
167.898	0	targetsT2	922	3
171.942	0	targetsT2	204	11
186.862	0	targetsT2	592	3
195.276	0	targetsT2	160	21
204.17	0	targetsD3	188	1
204.39	0	targetsT3	164	2
204.596	0	targetsD3	272	3
204.884	0	targetsD3	440	4
205.342	0	targetsD3	312	5
205.67	0	targetsD3	284	6
205.976	0	targetsT3	330	7
206.338	0	targetsT3	632	8
206.996	0	targetsD3	290	9
207.686	0	targetsD3	284	11
207.992	0	targetsD3	514	12
208.996	0	targetsD3	292	14
209.634	0	targetsD3	374	16
210.04	0	targetsD3	292	17
210.358	0	targetsT3	490	18
210.874	0	targetsD3	222	19
223.07	0	targetsT2	378	2
224.044	0	targetsT2	224	4
230.062	0	targetsT2	688	20
230.812	0	targetsD2	418	21
231.932	0	targetsT2	376	24
234.5	0	targetsT2	220	31
237.03	0	targetsD2	190	36
248.958	0	targetsT3	494	2
250.258	0	targetsT3	586	5
253.204	0	targetsT3	558	12
264.996	0	targetsD3	294	2
265.684	0	targetsT3	586	4
266.31	0	targetsD3	272	5
267.326	0	targetsD3	296	7
267.646	0	targetsD3	614	8
268.288	0	targetsT3	204	9
272.174	0	targetsD3	558	18
272.756	0	targetsT3	638	19
288.844	0	targetsT1	594	11
289.464	0	targetsD1	306	12
292.022	0	targetsD1	342	18
293.852	0	targetsD1	76	23
303.664	0	targetsT3	150	1
303.836	0	targetsD3	354	2
304.214	0	targetsT3	480	3
306.434	0	targetsD3	230	7
306.708	0	targetsD3	400	8
307.986	0	targetsT3	544	11
329.352	0	targetsT3	398	14
330.338	0	targetsT3	738	16
331.11	0	targetsT3	162	17
360.374	0	targetsD2	374	3
361.976	0	targetsT2	646	8
363.658	0	targetsT2	292	12
365.83	0	targetsD2	278	18
366.5	0	targetsD2	318	20
366.85	0	targetsD2	96	21
367.34	0	targetsD2	532	23
383.196	0	targetsT1	604	12
399.598	0	targetsD1	500	11
400.116	0	targetsD1	252	12
402.72	0	targetsT1	850	18
422.828	0	targetsT1	866	23
454.628	0	targetsT3	302	5
454.948	0	targetsT3	298	6
455.262	0	targetsT3	218	7
455.492	0	targetsT3	474	8
