onset	duration	trial_type	fixdur	fixrank
27.808	0	targetsD3	506	2
28.346	0	targetsD3	288	3
28.656	0	targetsT3	316	4
28.99	0	targetsD3	626	5
30.09	0	targetsD3	258	7
31.578	0	targetsD3	334	11
31.954	0	targetsT3	610	12
32.604	0	targetsD3	34	13
32.646	0	targetsD3	134	14
32.796	0	targetsD3	368	15
33.546	0	targetsD3	278	17
33.844	0	targetsD3	346	18
34.212	0	targetsD3	650	19
34.904	0	targetsD3	200	20
55.454	0	targetsT1	642	18
87.166	0	targetsT2	584	1
87.784	0	targetsT2	546	2
88.906	0	targetsD2	574	4
93.664	0	targetsD2	352	16
146.772	0	targetsT3	592	5
151.386	0	targetsT3	960	15
153.324	0	targetsT3	342	18
163.148	0	targetsD2	166	1
163.354	0	targetsT2	86	2
164.064	0	targetsT2	428	4
165.3	0	targetsD2	964	7
166.652	0	targetsD2	148	9
166.82	0	targetsD2	610	10
167.78	0	targetsD2	432	12
169.348	0	targetsD2	324	16
169.698	0	targetsT2	476	17
170.192	0	targetsD2	520	18
171.372	0	targetsD2	334	20
187.228	0	targetsT2	478	4
190.126	0	targetsT2	500	12
212.212	0	targetsT2	324	16
212.994	0	targetsT2	332	18
213.868	0	targetsT2	478	20
242.066	0	targetsT3	634	7
244.18	0	targetsD3	312	12
246.358	0	targetsT3	746	18
247.572	0	targetsT3	404	20
282.116	0	targetsT1	288	8
300.102	0	targetsT3	512	5
302.522	0	targetsT3	360	11
302.904	0	targetsD3	444	12
303.37	0	targetsT3	214	13
305.808	0	targetsD3	304	18
306.134	0	targetsT3	584	19
319.108	0	targetsT1	558	5
338.456	0	targetsT2	548	1
339.042	0	targetsD2	404	2
341.256	0	targetsT2	332	7
342.226	0	targetsT2	598	9
360.692	0	targetsT3	896	3
366.624	0	targetsT3	520	13
367.55	0	targetsT3	484	15
368.454	0	targetsT3	722	17
399.138	0	targetsD1	352	5
400.316	0	targetsT1	490	7
400.83	0	targetsD1	802	8
404.936	0	targetsD1	402	18
405.354	0	targetsD1	322	19
418.876	0	targetsT3	552	2
419.936	0	targetsD3	432	4
420.392	0	targetsD3	628	5
424.53	0	targetsT3	164	12
424.716	0	targetsD3	374	13
425.118	0	targetsT3	502	14
425.642	0	targetsD3	424	15
434.748	0	targetsD2	188	1
434.96	0	targetsD2	486	2
435.856	0	targetsD2	242	4
437.556	0	targetsT2	502	10
440.142	0	targetsT2	516	16
440.696	0	targetsD2	364	17
454.734	0	targetsD1	188	7
459.08	0	targetsT1	572	19
