onset	duration	trial_type	fixdur	fixrank
13.799	0	targetsT1	528	14
46.745	0	targetsT3	508	8
48.013	0	targetsT3	350	11
48.819	0	targetsD3	204	13
49.051	0	targetsT3	242	14
49.317	0	targetsD3	178	15
57.987	0	targetsD2	242	4
59.293	0	targetsD2	182	8
59.499	0	targetsT2	258	9
60.703	0	targetsD2	192	13
61.713	0	targetsD2	246	16
61.981	0	targetsT2	228	17
62.233	0	targetsD2	620	18
85.979	0	targetsD3	260	1
86.263	0	targetsD3	396	2
86.713	0	targetsD3	78	3
87.569	0	targetsD3	230	7
87.823	0	targetsD3	454	8
88.319	0	targetsD3	192	9
88.573	0	targetsD3	560	10
89.205	0	targetsD3	316	11
89.843	0	targetsT3	248	13
90.135	0	targetsD3	354	14
90.517	0	targetsT3	274	15
102.019	0	targetsT1	354	1
118.357	0	targetsD1	214	3
118.803	0	targetsD1	330	5
120.643	0	targetsT1	202	12
131.335	0	targetsT3	360	1
133.107	0	targetsT3	388	7
135.167	0	targetsD3	238	13
135.707	0	targetsD3	22	15
149.327	0	targetsT2	512	4
150.881	0	targetsD2	584	9
154.129	0	targetsT2	224	17
173.335	0	targetsT2	278	16
217.749	0	targetsD3	258	1
218.365	0	targetsT3	782	3
221.265	0	targetsT3	350	11
221.905	0	targetsT3	222	13
280.711	0	targetsT3	744	1
283.325	0	targetsT3	220	9
283.961	0	targetsD3	234	11
284.527	0	targetsD3	246	13
285.027	0	targetsT3	210	15
294.439	0	targetsD1	174	1
294.667	0	targetsD1	336	2
295.079	0	targetsT1	302	3
295.413	0	targetsD1	212	4
295.647	0	targetsT1	284	5
297.533	0	targetsD1	204	12
297.757	0	targetsD1	208	13
297.991	0	targetsD1	218	14
316.213	0	targetsD2	300	17
316.539	0	targetsT2	264	18
325.805	0	targetsT3	216	2
328.111	0	targetsT3	264	10
329.227	0	targetsT3	244	13
338.683	0	targetsT1	232	2
339.347	0	targetsT1	234	4
358.121	0	targetsT1	200	13
375.465	0	targetsT2	388	8
376.857	0	targetsT2	270	13
378.263	0	targetsD2	232	17
