onset	duration	trial_type	fixdur	fixrank
13.42	0	targetsD2	238	3
13.98	0	targetsD2	178	5
14.376	0	targetsD2	652	7
15.08	0	targetsD2	360	8
17.368	0	targetsT2	222	16
17.936	0	targetsT2	102	18
31.906	0	targetsT1	410	13
43.56	0	targetsD2	194	3
43.978	0	targetsD2	224	5
44.492	0	targetsD2	448	7
47.166	0	targetsT2	156	15
47.996	0	targetsT2	98	18
133.198	0	targetsD1	242	6
135.62	0	targetsT1	338	11
137.426	0	targetsT1	230	17
145.596	0	targetsD2	314	1
146.184	0	targetsT2	776	3
147.016	0	targetsD2	230	4
147.278	0	targetsT2	194	5
147.5	0	targetsD2	258	6
147.788	0	targetsT2	186	7
148.004	0	targetsD2	142	8
148.16	0	targetsD2	166	9
150.652	0	targetsD2	184	18
151.294	0	targetsT2	160	21
162.376	0	targetsD3	418	5
164.572	0	targetsT3	276	13
165.276	0	targetsT3	188	15
196.836	0	targetsT1	220	14
212.468	0	targetsT2	232	8
216.65	0	targetsD2	296	25
216.966	0	targetsD2	208	26
217.31	0	targetsD2	544	27
228.398	0	targetsT1	352	6
229.782	0	targetsD1	294	11
230.402	0	targetsD1	194	13
230.618	0	targetsD1	246	14
231.912	0	targetsD1	512	17
262.224	0	targetsD3	222	4
262.472	0	targetsD3	168	5
262.654	0	targetsD3	390	6
263.086	0	targetsD3	390	7
263.936	0	targetsT3	192	9
264.934	0	targetsD3	200	13
265.954	0	targetsD3	302	16
266.526	0	targetsT3	362	18
363.902	0	targetsT2	174	1
364.356	0	targetsT2	250	3
364.618	0	targetsT2	130	4
364.77	0	targetsT2	226	5
365.018	0	targetsT2	164	6
365.208	0	targetsT2	238	7
365.466	0	targetsT2	552	8
366.084	0	targetsT2	164	9
367.986	0	targetsD2	278	15
368.286	0	targetsD2	210	16
368.79	0	targetsD2	406	18
369.772	0	targetsD2	174	21
370.69	0	targetsT2	228	25
370.94	0	targetsT2	264	26
371.23	0	targetsT2	382	27
380.822	0	targetsD3	180	1
381.366	0	targetsD3	228	3
381.618	0	targetsT3	188	4
381.822	0	targetsT3	170	5
382.016	0	targetsT3	180	6
382.216	0	targetsT3	280	7
382.524	0	targetsD3	236	8
382.794	0	targetsD3	246	9
383.08	0	targetsD3	244	10
383.782	0	targetsD3	240	13
384.252	0	targetsD3	82	15
384.348	0	targetsT3	176	16
384.972	0	targetsD3	188	18
395.522	0	targetsT3	156	1
395.922	0	targetsT3	176	3
396.312	0	targetsT3	164	5
396.988	0	targetsT3	220	8
397.444	0	targetsT3	494	10
398.318	0	targetsT3	184	13
