onset	duration	trial_type	fixdur	fixrank
10.843	0	targetsT3	128	1
11.067	0	targetsT3	198	3
11.275	0	targetsD3	176	4
11.471	0	targetsT3	290	5
12.041	0	targetsD3	220	7
12.287	0	targetsT3	226	8
12.533	0	targetsD3	218	9
12.797	0	targetsT3	258	10
27.729	0	targetsD1	296	14
28.055	0	targetsT1	388	15
30.193	0	targetsD1	206	21
43.183	0	targetsT2	204	2
43.769	0	targetsT2	196	4
43.993	0	targetsT2	406	5
44.851	0	targetsT2	212	7
45.083	0	targetsD2	204	8
47.133	0	targetsD2	102	14
59.365	0	targetsD1	100	4
60.153	0	targetsD1	226	8
61.471	0	targetsT1	170	14
61.671	0	targetsD1	192	15
77.189	0	targetsT3	306	4
78.719	0	targetsT3	254	9
78.997	0	targetsD3	222	10
79.411	0	targetsD3	464	12
79.913	0	targetsT3	616	13
93.033	0	targetsT3	372	6
93.437	0	targetsT3	154	7
93.863	0	targetsT3	514	9
95.563	0	targetsT3	296	14
177.659	0	targetsT2	344	5
178.719	0	targetsT2	226	8
179.095	0	targetsT2	220	10
179.885	0	targetsT2	214	13
180.399	0	targetsT2	280	15
182.995	0	targetsT2	190	25
197.185	0	targetsT1	412	4
231.313	0	targetsT2	392	8
232.027	0	targetsT2	144	10
232.439	0	targetsT2	326	12
233.077	0	targetsD2	182	14
235.101	0	targetsT2	318	22
264.977	0	targetsD2	272	2
265.573	0	targetsD2	230	4
265.827	0	targetsD2	200	5
266.427	0	targetsD2	186	7
266.633	0	targetsD2	220	8
267.175	0	targetsD2	232	10
267.665	0	targetsD2	250	12
267.939	0	targetsD2	512	13
268.487	0	targetsT2	248	14
268.761	0	targetsD2	294	15
270.659	0	targetsD2	220	22
271.383	0	targetsD2	230	25
285.473	0	targetsD3	242	1
286.119	0	targetsD3	162	3
286.309	0	targetsD3	210	4
286.537	0	targetsD3	242	5
286.811	0	targetsD3	244	6
287.079	0	targetsD3	234	7
287.337	0	targetsD3	200	8
287.561	0	targetsD3	238	9
287.825	0	targetsD3	178	10
288.025	0	targetsD3	306	11
288.351	0	targetsT3	166	12
288.541	0	targetsD3	248	13
288.813	0	targetsD3	328	14
289.167	0	targetsD3	130	15
289.321	0	targetsD3	252	16
289.839	0	targetsD3	266	18
290.203	0	targetsT3	344	19
290.803	0	targetsD3	220	21
303.763	0	targetsD2	228	5
305.109	0	targetsD2	256	10
306.541	0	targetsT2	164	14
346.817	0	targetsT3	376	11
347.631	0	targetsT3	184	14
347.841	0	targetsT3	276	15
349.491	0	targetsT3	210	21
363.427	0	targetsT1	258	8
366.859	0	targetsT1	238	21
380.005	0	targetsT3	234	4
380.973	0	targetsT3	256	7
381.673	0	targetsT3	180	10
382.707	0	targetsD3	168	14
383.211	0	targetsT3	198	16
383.577	0	targetsT3	292	18
383.895	0	targetsD3	92	19
