onset	duration	trial_type	fixdur	fixrank
17.042	0	targetsT3	454	13
17.926	0	targetsD3	566	15
19.346	0	targetsT3	302	18
19.67	0	targetsD3	528	19
31.328	0	targetsD3	88	2
31.46	0	targetsD3	302	3
32.452	0	targetsT3	344	6
33.206	0	targetsD3	352	8
33.928	0	targetsD3	368	10
34.754	0	targetsD3	304	12
35.076	0	targetsD3	314	13
35.426	0	targetsD3	252	14
35.726	0	targetsT3	586	15
36.352	0	targetsT3	322	16
36.698	0	targetsD3	102	17
49.254	0	targetsD2	368	3
51.536	0	targetsT2	280	9
56.276	0	targetsD2	112	20
56.404	0	targetsD2	372	21
67.574	0	targetsT3	388	2
69.916	0	targetsT3	294	10
70.73	0	targetsT3	354	12
71.704	0	targetsT3	646	14
99.332	0	targetsT2	280	3
99.632	0	targetsD2	520	4
101.832	0	targetsD2	360	9
103.19	0	targetsD2	350	12
103.574	0	targetsD2	390	13
103.984	0	targetsD2	344	14
107.38	0	targetsT2	1036	23
178.084	0	targetsT1	156	1
179.848	0	targetsT1	498	6
182.19	0	targetsD1	282	12
182.52	0	targetsD1	206	13
244.186	0	targetsD1	354	12
244.564	0	targetsT1	446	13
260.378	0	targetsD1	132	1
262.182	0	targetsD1	406	6
264.7	0	targetsT1	356	12
265.078	0	targetsD1	338	13
265.438	0	targetsT1	264	14
282.624	0	targetsT1	406	13
298.818	0	targetsT3	424	8
299.774	0	targetsT3	356	10
300.574	0	targetsT3	634	12
310.468	0	targetsT2	408	4
315.88	0	targetsT2	514	14
336.87	0	targetsT1	104	13
355.432	0	targetsT2	322	13
358.318	0	targetsT2	396	20
374.804	0	targetsT3	368	2
375.212	0	targetsT3	470	3
379.35	0	targetsD3	528	13
380.256	0	targetsT3	362	15
389.322	0	targetsD3	42	2
390.328	0	targetsD3	132	6
391.542	0	targetsD3	274	10
392.316	0	targetsD3	398	12
392.748	0	targetsT3	420	13
393.832	0	targetsD3	340	15
394.19	0	targetsD3	464	16
394.678	0	targetsT3	444	17
395.172	0	targetsD3	644	18
395.844	0	targetsT3	426	19
410.284	0	targetsT1	382	12
410.684	0	targetsD1	418	13
411.13	0	targetsD1	320	14
430.234	0	targetsT2	692	12
435.784	0	targetsT2	1764	21
437.868	0	targetsD2	174	23
