onset	duration	trial_type	fixdur	fixrank
13.083	0	targetsT1	838	9
49.339	0	targetsD3	362	8
50.371	0	targetsD3	384	11
50.775	0	targetsT3	304	12
53.447	0	targetsT3	614	18
54.081	0	targetsT3	858	19
67.357	0	targetsT3	358	6
67.733	0	targetsT3	620	7
68.373	0	targetsT3	370	8
69.559	0	targetsD3	264	11
72.783	0	targetsD3	492	19
83.951	0	targetsT3	412	7
84.397	0	targetsT3	616	8
85.933	0	targetsD3	334	11
87.271	0	targetsT3	654	15
101.981	0	targetsT1	96	4
102.545	0	targetsT1	276	6
105.935	0	targetsD1	112	14
107.333	0	targetsD1	524	18
124.319	0	targetsT1	774	14
158.887	0	targetsT3	500	5
160.151	0	targetsD3	374	8
160.549	0	targetsT3	344	9
161.405	0	targetsT3	716	11
177.547	0	targetsD1	232	4
178.247	0	targetsD1	278	6
178.977	0	targetsD1	414	8
179.427	0	targetsD1	266	9
181.425	0	targetsD1	486	14
183.301	0	targetsT1	352	18
198.941	0	targetsT2	562	9
199.527	0	targetsD2	400	10
204.451	0	targetsT2	662	20
217.825	0	targetsD2	206	7
218.045	0	targetsT2	182	8
218.579	0	targetsT2	444	10
223.907	0	targetsT2	476	22
235.793	0	targetsT3	56	1
236.343	0	targetsD3	268	3
236.871	0	targetsD3	246	5
237.139	0	targetsD3	316	6
237.477	0	targetsD3	356	7
237.867	0	targetsT3	344	8
238.229	0	targetsD3	400	9
238.869	0	targetsT3	320	11
239.211	0	targetsD3	448	12
239.683	0	targetsT3	572	13
251.499	0	targetsD3	90	1
251.717	0	targetsT3	314	3
253.363	0	targetsD3	110	7
253.487	0	targetsD3	374	8
254.731	0	targetsT3	494	11
255.657	0	targetsD3	492	13
256.685	0	targetsD3	274	15
258.283	0	targetsD3	422	18
273.895	0	targetsT2	310	11
277.559	0	targetsT2	478	19
278.089	0	targetsD2	780	20
279.553	0	targetsD2	424	22
312.491	0	targetsT2	296	3
312.805	0	targetsT2	430	4
313.247	0	targetsT2	152	5
335.107	0	targetsT1	360	8
357.947	0	targetsD2	320	10
359.015	0	targetsT2	324	13
361.147	0	targetsT2	310	18
376.903	0	targetsD2	342	3
377.285	0	targetsD2	452	4
377.807	0	targetsD2	402	5
378.825	0	targetsT2	414	7
379.261	0	targetsD2	564	8
379.873	0	targetsD2	708	9
380.613	0	targetsT2	716	10
381.369	0	targetsD2	532	11
382.481	0	targetsD2	436	13
384.317	0	targetsD2	566	18
384.929	0	targetsD2	940	19
421.357	0	targetsT1	316	14
