onset	duration	trial_type	fixdur	fixrank
52.563	0	targetsT3	358	3
56.045	0	targetsD3	502	11
56.625	0	targetsT3	430	12
58.097	0	targetsT3	402	15
71.473	0	targetsT3	396	8
74.089	0	targetsT3	368	13
76.157	0	targetsT3	746	18
76.925	0	targetsD3	532	19
77.485	0	targetsD3	154	20
106.485	0	targetsT2	468	7
107.469	0	targetsT2	106	9
113.195	0	targetsD2	356	21
128.803	0	targetsT3	458	10
131.075	0	targetsT3	550	15
133.213	0	targetsT3	492	19
133.735	0	targetsD3	412	20
142.769	0	targetsD3	474	3
144.007	0	targetsD3	500	6
144.759	0	targetsT3	440	7
146.439	0	targetsD3	546	10
147.011	0	targetsT3	452	11
149.093	0	targetsD3	392	15
150.763	0	targetsD3	456	19
151.249	0	targetsT3	408	20
164.865	0	targetsD2	152	1
165.039	0	targetsD2	382	2
167.187	0	targetsD2	424	7
167.659	0	targetsD2	416	8
168.109	0	targetsD2	472	9
168.605	0	targetsD2	498	10
169.123	0	targetsT2	422	11
169.565	0	targetsD2	222	12
170.595	0	targetsD2	438	14
171.083	0	targetsD2	480	15
173.369	0	targetsT2	564	19
188.631	0	targetsT3	590	3
192.169	0	targetsT3	488	10
192.679	0	targetsT3	936	11
232.851	0	targetsT1	1466	17
251.651	0	targetsD1	452	7
252.895	0	targetsT1	548	9
277.267	0	targetsT2	486	2
283.675	0	targetsT2	538	14
299.359	0	targetsD2	516	8
301.029	0	targetsD2	490	11
301.541	0	targetsT2	532	12
307.327	0	targetsT2	544	21
321.983	0	targetsT2	448	8
323.069	0	targetsT2	344	10
323.443	0	targetsD2	450	11
323.955	0	targetsT2	296	12
325.393	0	targetsT2	92	15
327.905	0	targetsD2	1488	19
342.315	0	targetsD1	416	7
369.979	0	targetsD3	322	3
371.495	0	targetsT3	436	6
371.951	0	targetsD3	682	7
372.679	0	targetsD3	492	8
374.127	0	targetsD3	802	10
374.967	0	targetsD3	882	11
375.881	0	targetsD3	1012	12
376.913	0	targetsD3	610	13
378.459	0	targetsD3	610	15
380.837	0	targetsD3	712	18
381.565	0	targetsT3	650	19
382.251	0	targetsT3	1086	20
417.391	0	targetsT1	516	7
417.943	0	targetsD1	558	8
418.553	0	targetsD1	512	9
423.835	0	targetsD1	674	17
462.031	0	targetsT2	100	1
464.595	0	targetsT2	740	8
466.697	0	targetsT2	696	11
467.425	0	targetsD2	634	12
486.665	0	targetsT1	470	7
