onset	duration	trial_type	fixdur	fixrank
11.665	0	targetsD1	102	1
12.451	0	targetsT1	458	5
32.245	0	targetsD2	300	6
33.599	0	targetsT2	510	10
34.945	0	targetsT2	380	13
36.423	0	targetsD2	326	17
53.711	0	targetsT1	142	17
54.195	0	targetsT1	436	19
69.731	0	targetsT1	474	8
90.383	0	targetsT2	392	16
90.811	0	targetsT2	466	17
106.225	0	targetsT3	240	4
107.503	0	targetsT3	398	7
110.243	0	targetsT3	436	15
111.589	0	targetsD3	244	19
120.519	0	targetsT3	374	2
120.943	0	targetsD3	460	3
121.429	0	targetsT3	44	4
121.817	0	targetsT3	378	6
122.221	0	targetsD3	252	7
126.087	0	targetsT3	468	19
135.089	0	targetsD3	472	3
135.615	0	targetsT3	374	4
136.453	0	targetsD3	298	6
136.781	0	targetsD3	418	7
137.229	0	targetsT3	482	8
138.955	0	targetsT3	656	11
140.579	0	targetsD3	306	16
152.019	0	targetsT1	354	1
153.023	0	targetsD1	368	3
153.459	0	targetsD1	398	4
153.901	0	targetsD1	260	5
154.851	0	targetsD1	266	8
157.397	0	targetsD1	314	17
158.135	0	targetsD1	312	19
168.307	0	targetsD2	80	1
169.761	0	targetsT2	444	6
170.233	0	targetsD2	378	7
171.383	0	targetsD2	326	10
172.309	0	targetsD2	318	13
173.099	0	targetsD2	332	15
173.477	0	targetsD2	312	16
173.833	0	targetsT2	312	17
174.197	0	targetsD2	364	18
183.245	0	targetsD3	400	1
183.695	0	targetsD3	256	2
183.977	0	targetsT3	396	3
184.423	0	targetsD3	268	4
184.713	0	targetsD3	288	5
185.027	0	targetsD3	256	6
185.321	0	targetsT3	448	7
185.809	0	targetsD3	384	8
186.913	0	targetsD3	346	11
188.355	0	targetsD3	414	15
188.831	0	targetsT3	432	16
219.931	0	targetsT3	84	1
220.399	0	targetsT3	432	3
220.867	0	targetsD3	302	4
221.569	0	targetsT3	344	6
221.971	0	targetsD3	380	7
222.379	0	targetsD3	222	8
258.045	0	targetsT2	472	7
259.461	0	targetsT2	402	10
262.093	0	targetsD2	388	17
321.683	0	targetsT2	468	1
325.039	0	targetsD2	282	10
326.871	0	targetsT2	368	15
345.389	0	targetsT2	408	18
359.565	0	targetsT1	408	3
374.693	0	targetsT1	370	4
389.701	0	targetsD3	280	4
390.003	0	targetsT3	492	5
390.943	0	targetsT3	506	7
391.485	0	targetsT3	526	8
