onset	duration	trial_type	fixdur	fixrank
50.398	0	targetsD3	258	1
50.71	0	targetsD3	156	2
51.234	0	targetsD3	274	4
51.532	0	targetsT3	602	5
52.346	0	targetsD3	450	6
55.122	0	targetsT3	538	13
56.152	0	targetsT3	56	16
72.638	0	targetsT2	646	10
76.112	0	targetsD2	398	18
76.534	0	targetsD2	276	19
76.846	0	targetsT2	444	20
93.128	0	targetsT1	168	14
108.658	0	targetsT3	472	4
114.416	0	targetsT3	194	19
114.812	0	targetsT3	158	21
150.044	0	targetsT2	624	18
151.06	0	targetsT2	484	20
161.048	0	targetsT3	124	1
161.208	0	targetsT3	180	2
161.41	0	targetsD3	326	3
161.77	0	targetsT3	292	4
162.086	0	targetsT3	332	5
162.564	0	targetsD3	76	6
163.248	0	targetsD3	274	9
164.54	0	targetsD3	376	13
165.73	0	targetsT3	522	16
166.28	0	targetsD3	414	17
166.742	0	targetsD3	342	18
167.126	0	targetsD3	250	19
167.852	0	targetsD3	366	21
168.272	0	targetsD3	314	22
168.636	0	targetsD3	414	23
180.836	0	targetsT3	478	3
181.7	0	targetsD3	254	5
182.02	0	targetsT3	446	6
184.374	0	targetsD3	324	13
185.522	0	targetsD3	368	16
187.898	0	targetsT3	448	23
201.87	0	targetsT1	246	8
226.244	0	targetsT1	574	20
242.168	0	targetsT1	630	7
242.838	0	targetsD1	184	8
245.218	0	targetsD1	46	14
246.916	0	targetsD1	324	19
247.266	0	targetsD1	432	20
247.726	0	targetsD1	716	21
257.198	0	targetsD2	274	6
257.826	0	targetsD2	264	8
258.524	0	targetsD2	390	10
258.954	0	targetsD2	866	11
261.786	0	targetsD2	178	18
262.118	0	targetsT2	40	19
262.18	0	targetsD2	556	20
262.764	0	targetsD2	342	21
278.234	0	targetsT2	386	18
279.124	0	targetsT2	498	21
291.978	0	targetsT2	456	6
293.85	0	targetsT2	342	11
347.332	0	targetsD1	296	7
351.644	0	targetsT1	288	19
366.692	0	targetsD3	320	4
367.034	0	targetsD3	320	5
368.732	0	targetsT3	288	9
370.272	0	targetsT3	454	13
371.534	0	targetsD3	486	16
372.434	0	targetsT3	470	18
374.434	0	targetsD3	156	24
384.824	0	targetsT2	324	8
388.282	0	targetsD2	486	20
421.384	0	targetsT3	374	6
424.746	0	targetsT3	514	17
426.432	0	targetsT3	338	22
427.772	0	targetsT3	148	24
446.994	0	targetsT1	452	21
