onset	duration	trial_type	fixdur	fixrank
14.563	0	targetsT3	388	5
15.389	0	targetsT3	474	7
17.625	0	targetsT3	804	13
26.883	0	targetsD2	174	4
27.355	0	targetsT2	330	6
27.711	0	targetsD2	286	7
30.217	0	targetsT2	482	15
62.099	0	targetsD3	634	1
62.793	0	targetsT3	400	2
63.213	0	targetsD3	362	3
63.597	0	targetsD3	272	4
63.891	0	targetsD3	282	5
64.597	0	targetsD3	382	7
65.005	0	targetsD3	378	8
66.395	0	targetsD3	288	12
66.725	0	targetsD3	340	13
67.105	0	targetsD3	388	14
67.851	0	targetsD3	344	16
68.247	0	targetsT3	570	17
69.237	0	targetsD3	408	19
86.205	0	targetsT2	436	12
86.991	0	targetsT2	692	14
100.731	0	targetsT1	600	2
103.675	0	targetsD1	268	10
104.601	0	targetsD1	308	13
105.991	0	targetsD1	30	18
106.315	0	targetsD1	280	20
139.085	0	targetsT1	560	13
155.119	0	targetsD2	328	4
156.139	0	targetsD2	236	7
157.069	0	targetsT2	340	10
157.451	0	targetsT2	392	11
170.215	0	targetsD2	384	1
170.681	0	targetsD2	332	2
171.399	0	targetsT2	356	4
172.131	0	targetsD2	342	6
172.525	0	targetsT2	422	7
173.397	0	targetsD2	268	9
173.693	0	targetsD2	386	10
174.115	0	targetsD2	226	11
174.363	0	targetsD2	248	12
175.097	0	targetsD2	246	14
175.385	0	targetsD2	244	15
176.129	0	targetsD2	268	17
176.423	0	targetsD2	300	18
221.945	0	targetsT1	392	4
238.301	0	targetsT3	344	1
239.005	0	targetsT3	246	3
239.277	0	targetsT3	414	4
241.779	0	targetsT3	306	12
243.767	0	targetsD3	24	17
252.689	0	targetsD1	246	2
253.245	0	targetsD1	264	4
255.307	0	targetsT1	314	10
255.729	0	targetsD1	310	11
256.465	0	targetsD1	144	13
257.881	0	targetsT1	124	18
258.111	0	targetsT1	90	20
288.085	0	targetsT1	706	11
304.849	0	targetsT3	462	7
307.463	0	targetsT3	632	13
309.071	0	targetsT3	468	17
338.385	0	targetsD3	376	2
340.109	0	targetsD3	150	7
342.077	0	targetsD3	292	13
343.127	0	targetsT3	468	16
343.657	0	targetsD3	418	17
344.509	0	targetsT3	430	19
345.311	0	targetsD3	184	21
355.243	0	targetsT2	96	1
355.363	0	targetsT2	134	2
355.773	0	targetsT2	288	4
356.655	0	targetsT2	238	7
357.277	0	targetsT2	264	9
380.315	0	targetsT2	430	17
380.797	0	targetsT2	390	18
393.759	0	targetsT3	260	8
396.113	0	targetsT3	442	14
398.341	0	targetsT3	536	21
415.801	0	targetsT1	436	13
